"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"NOR_029_MZB_LO_5","NOR_029_MZB_LO_5-29.09.1988","29.09.1988",1988,9,29,0.628,4
"NOR_029_MZB_LO_5","NOR_029_MZB_LO_5-08.10.1991","08.10.1991",1991,10,8,0.386,4
"NOR_029_MZB_LO_5","NOR_029_MZB_LO_5-07.10.2012","07.10.2012",2012,10,7,0.761,3
"NOR_029_MZB_LO_5","NOR_029_MZB_LO_5-09.10.2013","09.10.2013",2013,10,9,0.804,3
"NOR_029_MZB_LO_5","NOR_029_MZB_LO_5-08.10.2014","08.10.2014",2014,10,8,0.954,2
"NOR_029_MZB_LO_5","NOR_029_MZB_LO_5-14.10.2015","14.10.2015",2015,10,14,0.903,2
"NOR_029_MZB_LO_5","NOR_029_MZB_LO_5-27.10.2016","27.10.2016",2016,10,27,0.918,2
"NOR_029_MZB_LO_5","NOR_029_MZB_LO_5-18.10.2017","18.10.2017",2017,10,18,0.918,2
"NOR_029_MZB_LO_5","NOR_029_MZB_LO_5-10.10.2018","10.10.2018",2018,10,10,0.936,2
"NOR_029_MZB_LO_5","NOR_029_MZB_LO_5-16.10.2019","16.10.2019",2019,10,16,0.903,2
"NOR_029_MZB_LO_6","NOR_029_MZB_LO_6-07.10.1983","07.10.1983",1983,10,7,1.014,1
"NOR_029_MZB_LO_6","NOR_029_MZB_LO_6-29.09.1987","29.09.1987",1987,9,29,0.957,2
"NOR_029_MZB_LO_6","NOR_029_MZB_LO_6-29.09.1988","29.09.1988",1988,9,29,1.032,1
"NOR_029_MZB_LO_6","NOR_029_MZB_LO_6-08.10.1991","08.10.1991",1991,10,8,0.982,2
"NOR_029_MZB_LO_6","NOR_029_MZB_LO_6-07.10.2012","07.10.2012",2012,10,7,1.039,1
"NOR_029_MZB_LO_6","NOR_029_MZB_LO_6-09.10.2013","09.10.2013",2013,10,9,1.043,1
"NOR_029_MZB_LO_6","NOR_029_MZB_LO_6-08.10.2014","08.10.2014",2014,10,8,1.043,1
"NOR_029_MZB_LO_6","NOR_029_MZB_LO_6-14.10.2015","14.10.2015",2015,10,14,1.043,1
"NOR_029_MZB_LO_6","NOR_029_MZB_LO_6-27.10.2016","27.10.2016",2016,10,27,1.028,1
"NOR_029_MZB_LO_6","NOR_029_MZB_LO_6-17.10.2017","17.10.2017",2017,10,17,1.022,1
"NOR_029_MZB_LO_6","NOR_029_MZB_LO_6-10.10.2018","10.10.2018",2018,10,10,1.022,1
"NOR_029_MZB_LO_6","NOR_029_MZB_LO_6-16.10.2019","16.10.2019",2019,10,16,0.994,1
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-23.09.1981","23.09.1981",1981,9,23,0.754,5
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-07.10.1983","07.10.1983",1983,10,7,0.971,2
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-03.10.1985","03.10.1985",1985,10,3,0.531,4
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-03.11.1986","03.11.1986",1986,11,3,0.29,4
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-29.09.1987","29.09.1987",1987,9,29,1.051,1
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-29.09.1988","29.09.1988",1988,9,29,0.902,2
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-08.10.1991","08.10.1991",1991,10,8,0.966,2
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-07.10.2012","07.10.2012",2012,10,7,0.966,2
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-09.10.2013","09.10.2013",2013,10,9,1.031,1
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-08.10.2014","08.10.2014",2014,10,8,0.95,2
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-15.10.2015","15.10.2015",2015,10,15,1,1
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-27.10.2016","27.10.2016",2016,10,27,0.982,2
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-17.10.2017","17.10.2017",2017,10,17,1.031,1
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-09.10.2018","09.10.2018",2018,10,9,0.95,2
"NOR_029_MZB_LO_7","NOR_029_MZB_LO_7-15.10.2019","15.10.2019",2019,10,15,1.087,1
