"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"EST_012_MZB_LO_10","EST_012_MZB_LO_10-01.10.2003","01.10.2003",2003,10,1,1,1
"EST_012_MZB_LO_10","EST_012_MZB_LO_10-25.09.2012","25.09.2012",2012,9,25,1,1
"EST_012_MZB_LO_10","EST_012_MZB_LO_10-26.09.2013","26.09.2013",2013,9,26,1,1
"EST_012_MZB_LO_10","EST_012_MZB_LO_10-26.09.2014","26.09.2014",2014,9,26,1,1
"EST_012_MZB_LO_10","EST_012_MZB_LO_10-29.09.2015","29.09.2015",2015,9,29,1,1
"EST_012_MZB_LO_10","EST_012_MZB_LO_10-22.09.2016","22.09.2016",2016,9,22,0.92,1
"EST_012_MZB_LO_10","EST_012_MZB_LO_10-26.10.2017","26.10.2017",2017,10,26,1,1
"EST_012_MZB_LO_10","EST_012_MZB_LO_10-04.10.2018","04.10.2018",2018,10,4,0.92,1
"EST_012_MZB_LO_10","EST_012_MZB_LO_10-23.09.2019","23.09.2019",2019,9,23,1,1
"EST_012_MZB_LO_8","EST_012_MZB_LO_8-19.04.2006","19.04.2006",2006,4,19,1,1
"EST_012_MZB_LO_8","EST_012_MZB_LO_8-19.05.2010","19.05.2010",2010,5,19,0.44,3
"EST_012_MZB_LO_8","EST_012_MZB_LO_8-16.05.2012","16.05.2012",2012,5,16,1,1
"EST_012_MZB_LO_8","EST_012_MZB_LO_8-10.05.2013","10.05.2013",2013,5,10,0.76,2
"EST_012_MZB_LO_8","EST_012_MZB_LO_8-14.05.2014","14.05.2014",2014,5,14,1,1
"EST_012_MZB_LO_8","EST_012_MZB_LO_8-17.05.2015","17.05.2015",2015,5,17,0.96,1
"EST_012_MZB_LO_8","EST_012_MZB_LO_8-17.05.2016","17.05.2016",2016,5,17,0.92,1
"EST_012_MZB_LO_8","EST_012_MZB_LO_8-17.05.2017","17.05.2017",2017,5,17,0.92,1
"EST_012_MZB_LO_8","EST_012_MZB_LO_8-15.05.2018","15.05.2018",2018,5,15,0.96,1
"EST_012_MZB_LO_8","EST_012_MZB_LO_8-07.05.2019","07.05.2019",2019,5,7,0.96,1
