"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-16.09.1987","16.09.1987",1987,9,16,0.51,3
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-28.10.1989","28.10.1989",1989,10,28,0.33,4
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-11.10.1990","11.10.1990",1990,10,11,0.04,5
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-06.09.1996","06.09.1996",1996,9,6,0.89,2
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-26.08.1997","26.08.1997",1997,8,26,0.95,1
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-04.09.1998","04.09.1998",1998,9,4,0.92,1
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-05.10.1999","05.10.1999",1999,10,5,0.57,3
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-24.08.2000","24.08.2000",2000,8,24,0.62,3
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-03.10.2001","03.10.2001",2001,10,3,0.72,2
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-20.09.2002","20.09.2002",2002,9,20,0.48,3
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-28.08.2003","28.08.2003",2003,8,28,0.59,3
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-02.09.2004","02.09.2004",2004,9,2,0.93,1
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-02.09.2005","02.09.2005",2005,9,2,0.7,2
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-22.08.2006","22.08.2006",2006,8,22,0.96,1
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-29.08.2007","29.08.2007",2007,8,29,0.74,2
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-21.08.2008","21.08.2008",2008,8,21,0.73,2
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-01.09.2009","01.09.2009",2009,9,1,0.9,1
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-30.08.2010","30.08.2010",2010,8,30,0.75,2
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-08.09.2011","08.09.2011",2011,9,8,0.8,2
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-27.08.2012","27.08.2012",2012,8,27,0.82,2
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-02.09.2013","02.09.2013",2013,9,2,0.91,1
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-27.08.2014","27.08.2014",2014,8,27,0.87,2
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-04.09.2015","04.09.2015",2015,9,4,0.8,2
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-08.08.2016","08.08.2016",2016,8,8,0.98,1
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-21.08.2017","21.08.2017",2017,8,21,0.86,2
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-14.09.2020","14.09.2020",2020,9,14,0.76,2
"ESP_034_MZB_LO_1","ESP_034_MZB_LO_1-25.08.2021","25.08.2021",2021,8,25,0.88,2
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-17.09.1987","17.09.1987",1987,9,17,0.02,5
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-19.08.1996","19.08.1996",1996,8,19,0.03,5
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-21.08.1997","21.08.1997",1997,8,21,0.03,5
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-02.09.1998","02.09.1998",1998,9,2,0.02,5
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-29.09.1999","29.09.1999",1999,9,29,0.02,5
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-01.09.2000","01.09.2000",2000,9,1,0.01,5
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-09.10.2001","09.10.2001",2001,10,9,0.01,5
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-20.09.2002","20.09.2002",2002,9,20,0.01,5
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-27.08.2003","27.08.2003",2003,8,27,0.26,4
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-10.09.2004","10.09.2004",2004,9,10,0.35,4
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-02.09.2005","02.09.2005",2005,9,2,0.09,5
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-31.08.2006","31.08.2006",2006,8,31,0.15,5
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-27.08.2007","27.08.2007",2007,8,27,0.19,5
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-01.09.2008","01.09.2008",2008,9,1,0.26,4
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-24.09.2009","24.09.2009",2009,9,24,0.18,5
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-24.08.2010","24.08.2010",2010,8,24,0.23,4
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-25.08.2011","25.08.2011",2011,8,25,0.46,3
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-21.08.2012","21.08.2012",2012,8,21,0.54,3
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-05.09.2013","05.09.2013",2013,9,5,0.61,3
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-04.09.2014","04.09.2014",2014,9,4,0.59,3
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-11.09.2015","11.09.2015",2015,9,11,0.54,3
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-12.08.2016","12.08.2016",2016,8,12,0.57,3
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-08.09.2017","08.09.2017",2017,9,8,0.58,3
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-21.09.2020","21.09.2020",2020,9,21,0.49,3
"ESP_034_MZB_LO_10","ESP_034_MZB_LO_10-01.09.2021","01.09.2021",2021,9,1,0.55,3
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-19.08.1996","19.08.1996",1996,8,19,0.54,3
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-21.08.1997","21.08.1997",1997,8,21,0.59,3
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-02.09.1998","02.09.1998",1998,9,2,0.84,2
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-30.09.1999","30.09.1999",1999,9,30,1.02,1
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-23.08.2000","23.08.2000",2000,8,23,1.08,1
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-11.10.2001","11.10.2001",2001,10,11,0.83,2
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-20.09.2002","20.09.2002",2002,9,20,0.96,1
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-29.08.2003","29.08.2003",2003,8,29,0.78,2
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-26.08.2004","26.08.2004",2004,8,26,0.85,2
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-30.08.2005","30.08.2005",2005,8,30,0.94,1
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-31.08.2006","31.08.2006",2006,8,31,0.88,2
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-27.08.2007","27.08.2007",2007,8,27,0.92,1
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-29.08.2008","29.08.2008",2008,8,29,0.65,3
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-26.08.2009","26.08.2009",2009,8,26,1,1
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-24.08.2010","24.08.2010",2010,8,24,0.62,3
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-25.08.2011","25.08.2011",2011,8,25,0.63,3
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-22.08.2012","22.08.2012",2012,8,22,0.73,2
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-05.09.2013","05.09.2013",2013,9,5,0.52,3
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-03.09.2014","03.09.2014",2014,9,3,1.01,1
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-28.08.2015","28.08.2015",2015,8,28,0.74,2
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-11.08.2016","11.08.2016",2016,8,11,1.08,1
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-01.09.2017","01.09.2017",2017,9,1,0.96,1
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-22.09.2020","22.09.2020",2020,9,22,0.83,2
"ESP_034_MZB_LO_12","ESP_034_MZB_LO_12-06.09.2021","06.09.2021",2021,9,6,0.86,2
"ESP_034_MZB_LO_13","ESP_034_MZB_LO_13-30.08.2006","30.08.2006",2006,8,30,0.1,5
"ESP_034_MZB_LO_13","ESP_034_MZB_LO_13-20.08.2007","20.08.2007",2007,8,20,0.1,5
"ESP_034_MZB_LO_13","ESP_034_MZB_LO_13-01.09.2008","01.09.2008",2008,9,1,0.13,5
"ESP_034_MZB_LO_13","ESP_034_MZB_LO_13-26.08.2009","26.08.2009",2009,8,26,0.11,5
"ESP_034_MZB_LO_13","ESP_034_MZB_LO_13-01.09.2010","01.09.2010",2010,9,1,0.51,3
"ESP_034_MZB_LO_13","ESP_034_MZB_LO_13-23.08.2011","23.08.2011",2011,8,23,0.3,4
"ESP_034_MZB_LO_13","ESP_034_MZB_LO_13-22.08.2012","22.08.2012",2012,8,22,0.48,3
"ESP_034_MZB_LO_13","ESP_034_MZB_LO_13-05.09.2013","05.09.2013",2013,9,5,0.75,2
"ESP_034_MZB_LO_13","ESP_034_MZB_LO_13-03.09.2014","03.09.2014",2014,9,3,0.76,2
"ESP_034_MZB_LO_13","ESP_034_MZB_LO_13-28.08.2015","28.08.2015",2015,8,28,0.76,2
"ESP_034_MZB_LO_13","ESP_034_MZB_LO_13-12.08.2016","12.08.2016",2016,8,12,0.73,2
"ESP_034_MZB_LO_14","ESP_034_MZB_LO_14-17.09.1987","17.09.1987",1987,9,17,0.05,5
"ESP_034_MZB_LO_14","ESP_034_MZB_LO_14-30.10.1990","30.10.1990",1990,10,30,0.02,5
