"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"LTU_053_MZB_LO_1","LTU_053_MZB_LO_1-04.10.2010","04.10.2010",2010,10,4,0.7,2
"LTU_053_MZB_LO_1","LTU_053_MZB_LO_1-01.10.2012","01.10.2012",2012,10,1,0.6,2
"LTU_053_MZB_LO_1","LTU_053_MZB_LO_1-07.10.2013","07.10.2013",2013,10,7,0.72,2
"LTU_053_MZB_LO_1","LTU_053_MZB_LO_1-06.10.2014","06.10.2014",2014,10,6,0.54,3
"LTU_053_MZB_LO_1","LTU_053_MZB_LO_1-05.10.2015","05.10.2015",2015,10,5,0.81,1
"LTU_053_MZB_LO_1","LTU_053_MZB_LO_1-03.10.2016","03.10.2016",2016,10,3,0.51,3
"LTU_053_MZB_LO_1","LTU_053_MZB_LO_1-02.10.2017","02.10.2017",2017,10,2,0.63,2
"LTU_053_MZB_LO_1","LTU_053_MZB_LO_1-05.10.2020","05.10.2020",2020,10,5,0.54,3
"LTU_053_MZB_LO_11","LTU_053_MZB_LO_11-11.10.2010","11.10.2010",2010,10,11,0.46,3
"LTU_053_MZB_LO_11","LTU_053_MZB_LO_11-12.09.2011","12.09.2011",2011,9,12,0.46,3
"LTU_053_MZB_LO_11","LTU_053_MZB_LO_11-08.10.2012","08.10.2012",2012,10,8,0.42,3
"LTU_053_MZB_LO_11","LTU_053_MZB_LO_11-30.09.2013","30.09.2013",2013,9,30,0.34,3
"LTU_053_MZB_LO_11","LTU_053_MZB_LO_11-13.10.2014","13.10.2014",2014,10,13,0.29,4
"LTU_053_MZB_LO_11","LTU_053_MZB_LO_11-12.10.2015","12.10.2015",2015,10,12,0.399,3
"LTU_053_MZB_LO_11","LTU_053_MZB_LO_11-12.09.2016","12.09.2016",2016,9,12,0.48,3
"LTU_053_MZB_LO_11","LTU_053_MZB_LO_11-04.10.2017","04.10.2017",2017,10,4,0.4,3
"LTU_053_MZB_LO_11","LTU_053_MZB_LO_11-14.09.2020","14.09.2020",2020,9,14,0.5,2
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-04.10.2010","04.10.2010",2010,10,4,0.87,1
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-10.10.2012","10.10.2012",2012,10,10,0.72,2
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-07.10.2013","07.10.2013",2013,10,7,0.86,1
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-06.10.2014","06.10.2014",2014,10,6,0.76,2
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-12.10.2015","12.10.2015",2015,10,12,0.95,1
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-17.10.2016","17.10.2016",2016,10,17,0.78,2
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-16.10.2017","16.10.2017",2017,10,16,0.94,1
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-13.10.2020","13.10.2020",2020,10,13,0.59,3
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-28.09.2010","28.09.2010",2010,9,28,0.57,3
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-24.09.2012","24.09.2012",2012,9,24,0.91,1
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-18.09.2013","18.09.2013",2013,9,18,0.9,1
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-15.09.2014","15.09.2014",2014,9,15,0.7,2
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-23.09.2015","23.09.2015",2015,9,23,0.88,1
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-27.09.2016","27.09.2016",2016,9,27,0.69,2
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-26.10.2017","26.10.2017",2017,10,26,0.77,2
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-21.09.2020","21.09.2020",2020,9,21,0.74,2
"LTU_053_MZB_LO_17","LTU_053_MZB_LO_17-05.10.2010","05.10.2010",2010,10,5,0.56,3
"LTU_053_MZB_LO_17","LTU_053_MZB_LO_17-02.10.2012","02.10.2012",2012,10,2,0.49,3
"LTU_053_MZB_LO_17","LTU_053_MZB_LO_17-08.10.2013","08.10.2013",2013,10,8,0.6,2
"LTU_053_MZB_LO_17","LTU_053_MZB_LO_17-07.10.2014","07.10.2014",2014,10,7,0.69,2
"LTU_053_MZB_LO_17","LTU_053_MZB_LO_17-06.10.2015","06.10.2015",2015,10,6,0.91,1
"LTU_053_MZB_LO_17","LTU_053_MZB_LO_17-04.10.2016","04.10.2016",2016,10,4,0.52,3
"LTU_053_MZB_LO_17","LTU_053_MZB_LO_17-03.10.2017","03.10.2017",2017,10,3,0.59,3
"LTU_053_MZB_LO_17","LTU_053_MZB_LO_17-06.10.2020","06.10.2020",2020,10,6,0.54,3
"LTU_053_MZB_LO_18","LTU_053_MZB_LO_18-07.10.2010","07.10.2010",2010,10,7,0.91,1
"LTU_053_MZB_LO_18","LTU_053_MZB_LO_18-03.10.2012","03.10.2012",2012,10,3,0.76,2
"LTU_053_MZB_LO_18","LTU_053_MZB_LO_18-10.10.2013","10.10.2013",2013,10,10,0.76,2
"LTU_053_MZB_LO_18","LTU_053_MZB_LO_18-09.10.2014","09.10.2014",2014,10,9,0.79,2
"LTU_053_MZB_LO_18","LTU_053_MZB_LO_18-01.10.2015","01.10.2015",2015,10,1,0.92,1
"LTU_053_MZB_LO_18","LTU_053_MZB_LO_18-11.10.2016","11.10.2016",2016,10,11,0.57,3
"LTU_053_MZB_LO_18","LTU_053_MZB_LO_18-03.10.2017","03.10.2017",2017,10,3,0.76,2
"LTU_053_MZB_LO_18","LTU_053_MZB_LO_18-07.10.2020","07.10.2020",2020,10,7,0.67,2
"LTU_053_MZB_LO_20","LTU_053_MZB_LO_20-27.09.2010","27.09.2010",2010,9,27,0.63,2
"LTU_053_MZB_LO_20","LTU_053_MZB_LO_20-25.09.2012","25.09.2012",2012,9,25,0.6,2
"LTU_053_MZB_LO_20","LTU_053_MZB_LO_20-10.10.2013","10.10.2013",2013,10,10,0.78,2
"LTU_053_MZB_LO_20","LTU_053_MZB_LO_20-30.09.2014","30.09.2014",2014,9,30,0.59,3
"LTU_053_MZB_LO_20","LTU_053_MZB_LO_20-05.10.2015","05.10.2015",2015,10,5,0.63,2
"LTU_053_MZB_LO_20","LTU_053_MZB_LO_20-10.10.2016","10.10.2016",2016,10,10,0.86,1
"LTU_053_MZB_LO_20","LTU_053_MZB_LO_20-02.10.2017","02.10.2017",2017,10,2,0.71,2
"LTU_053_MZB_LO_20","LTU_053_MZB_LO_20-08.10.2020","08.10.2020",2020,10,8,0.59,3
"LTU_053_MZB_LO_21","LTU_053_MZB_LO_21-07.10.2010","07.10.2010",2010,10,7,0.85,1
"LTU_053_MZB_LO_21","LTU_053_MZB_LO_21-03.10.2012","03.10.2012",2012,10,3,0.78,2
"LTU_053_MZB_LO_21","LTU_053_MZB_LO_21-10.10.2013","10.10.2013",2013,10,10,0.83,1
"LTU_053_MZB_LO_21","LTU_053_MZB_LO_21-09.10.2014","09.10.2014",2014,10,9,0.95,1
"LTU_053_MZB_LO_21","LTU_053_MZB_LO_21-01.10.2015","01.10.2015",2015,10,1,0.99,1
"LTU_053_MZB_LO_21","LTU_053_MZB_LO_21-11.10.2016","11.10.2016",2016,10,11,0.92,1
"LTU_053_MZB_LO_21","LTU_053_MZB_LO_21-03.10.2017","03.10.2017",2017,10,3,0.78,2
"LTU_053_MZB_LO_21","LTU_053_MZB_LO_21-07.10.2020","07.10.2020",2020,10,7,0.91,1
"LTU_053_MZB_LO_24","LTU_053_MZB_LO_24-11.10.2010","11.10.2010",2010,10,11,0.63,2
"LTU_053_MZB_LO_24","LTU_053_MZB_LO_24-12.09.2011","12.09.2011",2011,9,12,0.36,4
"LTU_053_MZB_LO_24","LTU_053_MZB_LO_24-18.10.2012","18.10.2012",2012,10,18,0.52,3
"LTU_053_MZB_LO_24","LTU_053_MZB_LO_24-25.09.2013","25.09.2013",2013,9,25,0.76,2
"LTU_053_MZB_LO_24","LTU_053_MZB_LO_24-13.10.2014","13.10.2014",2014,10,13,0.74,2
"LTU_053_MZB_LO_24","LTU_053_MZB_LO_24-12.10.2015","12.10.2015",2015,10,12,0.77,2
"LTU_053_MZB_LO_24","LTU_053_MZB_LO_24-12.09.2016","12.09.2016",2016,9,12,0.56,3
"LTU_053_MZB_LO_24","LTU_053_MZB_LO_24-04.10.2017","04.10.2017",2017,10,4,0.57,3
"LTU_053_MZB_LO_24","LTU_053_MZB_LO_24-14.09.2020","14.09.2020",2020,9,14,0.62,2
"LTU_053_MZB_LO_4","LTU_053_MZB_LO_4-27.09.2010","27.09.2010",2010,9,27,0.44,3
"LTU_053_MZB_LO_4","LTU_053_MZB_LO_4-26.09.2012","26.09.2012",2012,9,26,0.72,2
"LTU_053_MZB_LO_4","LTU_053_MZB_LO_4-16.09.2013","16.09.2013",2013,9,16,0.62,2
"LTU_053_MZB_LO_4","LTU_053_MZB_LO_4-23.09.2014","23.09.2014",2014,9,23,0.68,2
"LTU_053_MZB_LO_4","LTU_053_MZB_LO_4-21.09.2015","21.09.2015",2015,9,21,0.7,2
"LTU_053_MZB_LO_4","LTU_053_MZB_LO_4-26.09.2016","26.09.2016",2016,9,26,0.67,2
"LTU_053_MZB_LO_4","LTU_053_MZB_LO_4-25.10.2017","25.10.2017",2017,10,25,0.59,3
"LTU_053_MZB_LO_4","LTU_053_MZB_LO_4-22.09.2020","22.09.2020",2020,9,22,0.58,3
