"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-09.06.1983","09.06.1983",1983,6,9,0.98,3
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-15.04.1987","15.04.1987",1987,4,15,1,2
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-12.06.1989","12.06.1989",1989,6,12,0.973,4
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-17.06.1991","17.06.1991",1991,6,17,1,2
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-20.06.1994","20.06.1994",1994,6,20,1,2
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-07.06.1995","07.06.1995",1995,6,7,1,2
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-28.05.1996","28.05.1996",1996,5,28,0.989,2
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-15.05.1997","15.05.1997",1997,5,15,0.992,2
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-14.05.1998","14.05.1998",1998,5,14,1,2
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-25.05.1999","25.05.1999",1999,5,25,1,2
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-15.06.2000","15.06.2000",2000,6,15,1,2
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-15.05.2001","15.05.2001",2001,5,15,1,2
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-21.05.2002","21.05.2002",2002,5,21,1,2
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-17.06.2003","17.06.2003",2003,6,17,0.932,2
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-26.04.2004","26.04.2004",2004,4,26,1,2
"GER_021_MZB_LO_1","GER_021_MZB_LO_1-23.05.2017","23.05.2017",2017,5,23,0.965,1
