"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"FRA_016_MZB_LO_1","FRA_016_MZB_LO_1-31.07.1998","31.07.1998",1998,7,31,0.857142857,2
"FRA_016_MZB_LO_1","FRA_016_MZB_LO_1-26.07.1999","26.07.1999",1999,7,26,0.928571429,1
"FRA_016_MZB_LO_1","FRA_016_MZB_LO_1-02.08.2000","02.08.2000",2000,8,2,0.928571429,1
"FRA_016_MZB_LO_1","FRA_016_MZB_LO_1-12.06.2009","12.06.2009",2009,6,12,1,1
"FRA_016_MZB_LO_1","FRA_016_MZB_LO_1-09.06.2010","09.06.2010",2010,6,9,0.857142857,2
"FRA_016_MZB_LO_1","FRA_016_MZB_LO_1-27.06.2011","27.06.2011",2011,6,27,1.071428571,1
"FRA_016_MZB_LO_1","FRA_016_MZB_LO_1-27.06.2012","27.06.2012",2012,6,27,0.928571429,1
"FRA_016_MZB_LO_1","FRA_016_MZB_LO_1-05.08.2014","05.08.2014",2014,8,5,0.928571429,1
"FRA_016_MZB_LO_10","FRA_016_MZB_LO_10-20.08.1997","20.08.1997",1997,8,20,0.933333333,1
"FRA_016_MZB_LO_10","FRA_016_MZB_LO_10-20.08.1998","20.08.1998",1998,8,20,1.133333333,1
"FRA_016_MZB_LO_10","FRA_016_MZB_LO_10-25.08.1999","25.08.1999",1999,8,25,1.066666667,1
"FRA_016_MZB_LO_10","FRA_016_MZB_LO_10-24.08.2000","24.08.2000",2000,8,24,1,1
"FRA_016_MZB_LO_10","FRA_016_MZB_LO_10-02.08.2007","02.08.2007",2007,8,2,1.066666667,1
"FRA_016_MZB_LO_10","FRA_016_MZB_LO_10-05.08.2008","05.08.2008",2008,8,5,1,1
"FRA_016_MZB_LO_10","FRA_016_MZB_LO_10-23.09.2010","23.09.2010",2010,9,23,1.066666667,1
"FRA_016_MZB_LO_10","FRA_016_MZB_LO_10-15.09.2011","15.09.2011",2011,9,15,1.2,1
"FRA_016_MZB_LO_10","FRA_016_MZB_LO_10-09.08.2012","09.08.2012",2012,8,9,1,1
"FRA_016_MZB_LO_10","FRA_016_MZB_LO_10-05.08.2013","05.08.2013",2013,8,5,1.066666667,1
"FRA_016_MZB_LO_10","FRA_016_MZB_LO_10-21.08.2015","21.08.2015",2015,8,21,1.066666667,1
"FRA_016_MZB_LO_10","FRA_016_MZB_LO_10-16.08.2016","16.08.2016",2016,8,16,1.066666667,1
"FRA_016_MZB_LO_101","FRA_016_MZB_LO_101-18.07.1997","18.07.1997",1997,7,18,0.611111111,3
"FRA_016_MZB_LO_101","FRA_016_MZB_LO_101-19.07.1999","19.07.1999",1999,7,19,0.666666667,3
"FRA_016_MZB_LO_101","FRA_016_MZB_LO_101-07.07.2000","07.07.2000",2000,7,7,0.666666667,3
"FRA_016_MZB_LO_101","FRA_016_MZB_LO_101-08.08.2001","08.08.2001",2001,8,8,0.611111111,3
"FRA_016_MZB_LO_101","FRA_016_MZB_LO_101-04.07.2003","04.07.2003",2003,7,4,0.888888889,2
"FRA_016_MZB_LO_101","FRA_016_MZB_LO_101-20.08.2010","20.08.2010",2010,8,20,0.888888889,2
"FRA_016_MZB_LO_101","FRA_016_MZB_LO_101-15.08.2011","15.08.2011",2011,8,15,1,1
"FRA_016_MZB_LO_101","FRA_016_MZB_LO_101-20.07.2012","20.07.2012",2012,7,20,1,1
"FRA_016_MZB_LO_101","FRA_016_MZB_LO_101-22.08.2013","22.08.2013",2013,8,22,0.888888889,2
"FRA_016_MZB_LO_102","FRA_016_MZB_LO_102-18.07.1997","18.07.1997",1997,7,18,0.388888889,4
"FRA_016_MZB_LO_102","FRA_016_MZB_LO_102-19.07.1999","19.07.1999",1999,7,19,0.388888889,4
"FRA_016_MZB_LO_102","FRA_016_MZB_LO_102-12.07.2000","12.07.2000",2000,7,12,0.444444444,4
"FRA_016_MZB_LO_102","FRA_016_MZB_LO_102-16.08.2001","16.08.2001",2001,8,16,0.388888889,4
"FRA_016_MZB_LO_102","FRA_016_MZB_LO_102-01.07.2003","01.07.2003",2003,7,1,0.611111111,3
"FRA_016_MZB_LO_102","FRA_016_MZB_LO_102-15.09.2004","15.09.2004",2004,9,15,0.666666667,3
"FRA_016_MZB_LO_102","FRA_016_MZB_LO_102-24.09.2008","24.09.2008",2008,9,24,0.888888889,2
"FRA_016_MZB_LO_102","FRA_016_MZB_LO_102-26.08.2010","26.08.2010",2010,8,26,0.833333333,2
"FRA_016_MZB_LO_102","FRA_016_MZB_LO_102-01.07.2011","01.07.2011",2011,7,1,0.888888889,2
"FRA_016_MZB_LO_102","FRA_016_MZB_LO_102-21.09.2012","21.09.2012",2012,9,21,0.666666667,3
"FRA_016_MZB_LO_102","FRA_016_MZB_LO_102-09.07.2013","09.07.2013",2013,7,9,0.833333333,2
"FRA_016_MZB_LO_106","FRA_016_MZB_LO_106-11.07.1997","11.07.1997",1997,7,11,0.666666667,3
"FRA_016_MZB_LO_106","FRA_016_MZB_LO_106-02.07.1999","02.07.1999",1999,7,2,0.611111111,3
"FRA_016_MZB_LO_106","FRA_016_MZB_LO_106-18.07.2001","18.07.2001",2001,7,18,0.666666667,3
"FRA_016_MZB_LO_106","FRA_016_MZB_LO_106-10.07.2003","10.07.2003",2003,7,10,0.833333333,2
"FRA_016_MZB_LO_106","FRA_016_MZB_LO_106-30.08.2004","30.08.2004",2004,8,30,0.833333333,2
"FRA_016_MZB_LO_106","FRA_016_MZB_LO_106-20.08.2007","20.08.2007",2007,8,20,0.944444444,1
