"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"GER_018_MZB_LO_10","GER_018_MZB_LO_10-21.05.1986","21.05.1986",1986,5,21,0.68,2
"GER_018_MZB_LO_10","GER_018_MZB_LO_10-21.05.1987","21.05.1987",1987,5,21,0.74,2
"GER_018_MZB_LO_10","GER_018_MZB_LO_10-25.05.1988","25.05.1988",1988,5,25,0.616,2
"GER_018_MZB_LO_10","GER_018_MZB_LO_10-31.05.1989","31.05.1989",1989,5,31,0.689,2
"GER_018_MZB_LO_10","GER_018_MZB_LO_10-23.05.1990","23.05.1990",1990,5,23,0.741,2
"GER_018_MZB_LO_10","GER_018_MZB_LO_10-05.06.1991","05.06.1991",1991,6,5,0.76,2
"GER_018_MZB_LO_10","GER_018_MZB_LO_10-03.06.1992","03.06.1992",1992,6,3,0.642,2
"GER_018_MZB_LO_10","GER_018_MZB_LO_10-14.05.1993","14.05.1993",1993,5,14,0.664,2
"GER_018_MZB_LO_10","GER_018_MZB_LO_10-25.05.1994","25.05.1994",1994,5,25,0.53,3
"GER_018_MZB_LO_10","GER_018_MZB_LO_10-24.05.1995","24.05.1995",1995,5,24,0.822,2
"GER_018_MZB_LO_10","GER_018_MZB_LO_10-07.06.1996","07.06.1996",1996,6,7,0.807,2
"GER_018_MZB_LO_10","GER_018_MZB_LO_10-28.05.1997","28.05.1997",1997,5,28,0.65,2
"GER_018_MZB_LO_10","GER_018_MZB_LO_10-21.05.2008","21.05.2008",2008,5,21,0.85,2
"GER_018_MZB_LO_101","GER_018_MZB_LO_101-18.08.1983","18.08.1983",1983,8,18,0.071,5
"GER_018_MZB_LO_101","GER_018_MZB_LO_101-04.10.1985","04.10.1985",1985,10,4,0.047,5
"GER_018_MZB_LO_101","GER_018_MZB_LO_101-09.09.1986","09.09.1986",1986,9,9,0.064,5
"GER_018_MZB_LO_101","GER_018_MZB_LO_101-05.10.1987","05.10.1987",1987,10,5,0.001,5
"GER_018_MZB_LO_101","GER_018_MZB_LO_101-15.08.1988","15.08.1988",1988,8,15,0.02,5
"GER_018_MZB_LO_101","GER_018_MZB_LO_101-17.10.1989","17.10.1989",1989,10,17,0.043,5
"GER_018_MZB_LO_101","GER_018_MZB_LO_101-29.08.1991","29.08.1991",1991,8,29,0.001,5
"GER_018_MZB_LO_101","GER_018_MZB_LO_101-25.08.1992","25.08.1992",1992,8,25,0.001,5
"GER_018_MZB_LO_101","GER_018_MZB_LO_101-19.10.1995","19.10.1995",1995,10,19,0.001,5
"GER_018_MZB_LO_101","GER_018_MZB_LO_101-15.09.1999","15.09.1999",1999,9,15,0.001,5
"GER_018_MZB_LO_101","GER_018_MZB_LO_101-18.09.2000","18.09.2000",2000,9,18,0.006,5
"GER_018_MZB_LO_101","GER_018_MZB_LO_101-07.10.2003","07.10.2003",2003,10,7,0.001,5
"GER_018_MZB_LO_104","GER_018_MZB_LO_104-27.11.1996","27.11.1996",1996,11,27,0.73,2
"GER_018_MZB_LO_104","GER_018_MZB_LO_104-23.11.1997","23.11.1997",1997,11,23,0.883,2
"GER_018_MZB_LO_104","GER_018_MZB_LO_104-21.10.1999","21.10.1999",1999,10,21,0.87,2
"GER_018_MZB_LO_104","GER_018_MZB_LO_104-22.11.2000","22.11.2000",2000,11,22,0.958,2
"GER_018_MZB_LO_104","GER_018_MZB_LO_104-06.11.2001","06.11.2001",2001,11,6,0.907,2
"GER_018_MZB_LO_104","GER_018_MZB_LO_104-29.10.2002","29.10.2002",2002,10,29,0.869,2
"GER_018_MZB_LO_104","GER_018_MZB_LO_104-11.11.2003","11.11.2003",2003,11,11,0.856,2
"GER_018_MZB_LO_104","GER_018_MZB_LO_104-03.11.2004","03.11.2004",2004,11,3,0.795,2
"GER_018_MZB_LO_104","GER_018_MZB_LO_104-19.10.2005","19.10.2005",2005,10,19,0.801,2
"GER_018_MZB_LO_105","GER_018_MZB_LO_105-15.09.1995","15.09.1995",1995,9,15,0.661,4
"GER_018_MZB_LO_105","GER_018_MZB_LO_105-07.08.1996","07.08.1996",1996,8,7,0.941,5
"GER_018_MZB_LO_105","GER_018_MZB_LO_105-29.08.1997","29.08.1997",1997,8,29,0.588,5
"GER_018_MZB_LO_105","GER_018_MZB_LO_105-10.09.1998","10.09.1998",1998,9,10,0.975,5
"GER_018_MZB_LO_105","GER_018_MZB_LO_105-27.07.1999","27.07.1999",1999,7,27,0.864,4
