"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1986","01.07.1986",1986,7,1,0.87,1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.1987","01.07.1987",1987,7,1,0.87,1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.1997","01.08.1997",1997,8,1,1,1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.2005","01.07.2005",2005,7,1,1,1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.06.2006","01.06.2006",2006,6,1,0.87,1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.08.2009","01.08.2009",2009,8,1,1,1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.2010","01.07.2010",2010,7,1,1,1
"BGR_008_MZB_LO_1","BGR_008_MZB_LO_1-01.07.2011","01.07.2011",2011,7,1,0.67,2
"BGR_008_MZB_LO_2","BGR_008_MZB_LO_2-01.06.1979","01.06.1979",1979,6,1,1,1
"BGR_008_MZB_LO_2","BGR_008_MZB_LO_2-01.07.1980","01.07.1980",1980,7,1,0.87,1
"BGR_008_MZB_LO_2","BGR_008_MZB_LO_2-01.08.1981","01.08.1981",1981,8,1,0.87,1
"BGR_008_MZB_LO_2","BGR_008_MZB_LO_2-01.07.1986","01.07.1986",1986,7,1,0.86,2
"BGR_008_MZB_LO_2","BGR_008_MZB_LO_2-01.07.1987","01.07.1987",1987,7,1,0.66,3
"BGR_008_MZB_LO_2","BGR_008_MZB_LO_2-01.08.1991","01.08.1991",1991,8,1,0.66,3
"BGR_008_MZB_LO_2","BGR_008_MZB_LO_2-01.08.1997","01.08.1997",1997,8,1,0.67,2
"BGR_008_MZB_LO_2","BGR_008_MZB_LO_2-01.07.2005","01.07.2005",2005,7,1,0.87,1
"BGR_008_MZB_LO_2","BGR_008_MZB_LO_2-01.06.2010","01.06.2010",2010,6,1,0.86,2
"BGR_008_MZB_LO_3","BGR_008_MZB_LO_3-01.06.1979","01.06.1979",1979,6,1,1,1
"BGR_008_MZB_LO_3","BGR_008_MZB_LO_3-01.07.1980","01.07.1980",1980,7,1,0.87,1
"BGR_008_MZB_LO_3","BGR_008_MZB_LO_3-01.08.1981","01.08.1981",1981,8,1,0.67,2
"BGR_008_MZB_LO_3","BGR_008_MZB_LO_3-01.07.1986","01.07.1986",1986,7,1,0.67,2
"BGR_008_MZB_LO_3","BGR_008_MZB_LO_3-01.07.1987","01.07.1987",1987,7,1,0.87,1
"BGR_008_MZB_LO_3","BGR_008_MZB_LO_3-01.08.1991","01.08.1991",1991,8,1,0.87,1
"BGR_008_MZB_LO_3","BGR_008_MZB_LO_3-01.06.1993","01.06.1993",1993,6,1,0.66,3
"BGR_008_MZB_LO_3","BGR_008_MZB_LO_3-01.07.2005","01.07.2005",2005,7,1,0.86,2
"BGR_008_MZB_LO_3","BGR_008_MZB_LO_3-01.08.2009","01.08.2009",2009,8,1,0.66,3
"BGR_008_MZB_LO_3","BGR_008_MZB_LO_3-01.06.2010","01.06.2010",2010,6,1,1,1
"BGR_008_MZB_LO_3","BGR_008_MZB_LO_3-01.07.2011","01.07.2011",2011,7,1,0.86,2
