"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-05.08.1986","05.08.1986",1986,8,5,0.24,5
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-14.07.1987","14.07.1987",1987,7,14,0.14,5
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-28.07.1988","28.07.1988",1988,7,28,0.2,5
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-27.07.1989","27.07.1989",1989,7,27,0.15,5
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-18.07.1990","18.07.1990",1990,7,18,0.04,5
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-23.07.1997","23.07.1997",1997,7,23,0.17,5
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-30.07.1998","30.07.1998",1998,7,30,0.28,5
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-22.07.1999","22.07.1999",1999,7,22,0.11,5
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-25.07.2000","25.07.2000",2000,7,25,0.37,4
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-27.07.2001","27.07.2001",2001,7,27,0.44,3
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-23.07.2002","23.07.2002",2002,7,23,0.28,5
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-02.08.2004","02.08.2004",2004,8,2,0.14,5
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-02.08.2005","02.08.2005",2005,8,2,0.17,5
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-24.07.2006","24.07.2006",2006,7,24,0.42,3
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-31.07.2007","31.07.2007",2007,7,31,0.44,3
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-24.07.2008","24.07.2008",2008,7,24,0.27,5
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-28.07.2009","28.07.2009",2009,7,28,0.57,3
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-27.07.2010","27.07.2010",2010,7,27,0.47,3
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-27.07.2011","27.07.2011",2011,7,27,0.45,3
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-24.07.2012","24.07.2012",2012,7,24,0.31,4
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-23.07.2013","23.07.2013",2013,7,23,0.37,4
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-29.07.2014","29.07.2014",2014,7,29,0.45,3
"LVA_026_MZB_LO_1","LVA_026_MZB_LO_1-28.07.2015","28.07.2015",2015,7,28,0.33,4
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-23.07.1996","23.07.1996",1996,7,23,0.4,4
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-25.07.1997","25.07.1997",1997,7,25,0.45,4
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-30.07.1998","30.07.1998",1998,7,30,0.41,3
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-22.07.1999","22.07.1999",1999,7,22,0.62,3
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-25.07.2000","25.07.2000",2000,7,25,0.62,3
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-27.07.2001","27.07.2001",2001,7,27,0.59,3
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-23.07.2002","23.07.2002",2002,7,23,0.82,2
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-11.08.2003","11.08.2003",2003,8,11,0.31,4
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-02.08.2004","02.08.2004",2004,8,2,0.56,3
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-02.08.2005","02.08.2005",2005,8,2,0.37,4
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-24.07.2006","24.07.2006",2006,7,24,0.3,4
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-31.07.2007","31.07.2007",2007,7,31,0.59,3
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-24.07.2008","24.07.2008",2008,7,24,0.73,2
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-28.07.2009","28.07.2009",2009,7,28,0.53,3
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-27.07.2010","27.07.2010",2010,7,27,0.38,4
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-27.07.2011","27.07.2011",2011,7,27,0.4,4
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-24.07.2012","24.07.2012",2012,7,24,0.35,4
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-23.07.2013","23.07.2013",2013,7,23,0.46,3
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-29.07.2014","29.07.2014",2014,7,29,0.33,4
"LVA_026_MZB_LO_2","LVA_026_MZB_LO_2-28.07.2015","28.07.2015",2015,7,28,0.04,5
"LVA_026_MZB_LO_3","LVA_026_MZB_LO_3-26.07.1996","26.07.1996",1996,7,26,0.49,3
