"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"CZE_003_MZB_LO_1","CZE_003_MZB_LO_1-10.04.2007","10.04.2007",2007,4,10,0.635,2
"CZE_003_MZB_LO_1","CZE_003_MZB_LO_1-07.04.2008","07.04.2008",2008,4,7,0.466,3
"CZE_003_MZB_LO_1","CZE_003_MZB_LO_1-06.04.2010","06.04.2010",2010,4,6,0.664,2
"CZE_003_MZB_LO_1","CZE_003_MZB_LO_1-04.04.2011","04.04.2011",2011,4,4,0.585,3
"CZE_003_MZB_LO_1","CZE_003_MZB_LO_1-08.04.2013","08.04.2013",2013,4,8,0.516,3
"CZE_003_MZB_LO_1","CZE_003_MZB_LO_1-05.05.2014","05.05.2014",2014,5,5,0.344,4
"CZE_003_MZB_LO_1","CZE_003_MZB_LO_1-04.05.2015","04.05.2015",2015,5,4,0.47,3
"CZE_003_MZB_LO_1","CZE_003_MZB_LO_1-09.05.2016","09.05.2016",2016,5,9,0.498,3
"CZE_003_MZB_LO_1","CZE_003_MZB_LO_1-02.05.2017","02.05.2017",2017,5,2,0.557,3
"CZE_003_MZB_LO_1","CZE_003_MZB_LO_1-03.04.2018","03.04.2018",2018,4,3,0.589,3
"CZE_003_MZB_LO_1","CZE_003_MZB_LO_1-06.05.2019","06.05.2019",2019,5,6,0.516,3
"CZE_003_MZB_LO_1","CZE_003_MZB_LO_1-24.04.2020","24.04.2020",2020,4,24,0.568,3
"CZE_003_MZB_LO_1","CZE_003_MZB_LO_1-05.05.2021","05.05.2021",2021,5,5,0.658,2
"CZE_003_MZB_LO_100","CZE_003_MZB_LO_100-30.05.2008","30.05.2008",2008,5,30,0.613,2
"CZE_003_MZB_LO_100","CZE_003_MZB_LO_100-27.05.2010","27.05.2010",2010,5,27,0.684,2
"CZE_003_MZB_LO_100","CZE_003_MZB_LO_100-15.04.2011","15.04.2011",2011,4,15,0.701,2
"CZE_003_MZB_LO_100","CZE_003_MZB_LO_100-16.05.2014","16.05.2014",2014,5,16,0.703,2
"CZE_003_MZB_LO_100","CZE_003_MZB_LO_100-24.04.2015","24.04.2015",2015,4,24,0.746,2
"CZE_003_MZB_LO_100","CZE_003_MZB_LO_100-11.05.2017","11.05.2017",2017,5,11,0.739,2
"CZE_003_MZB_LO_100","CZE_003_MZB_LO_100-06.05.2020","06.05.2020",2020,5,6,0.745,2
"CZE_003_MZB_LO_101","CZE_003_MZB_LO_101-30.05.2008","30.05.2008",2008,5,30,0.442,3
"CZE_003_MZB_LO_101","CZE_003_MZB_LO_101-27.05.2010","27.05.2010",2010,5,27,0.653,2
"CZE_003_MZB_LO_101","CZE_003_MZB_LO_101-15.04.2011","15.04.2011",2011,4,15,0.693,2
"CZE_003_MZB_LO_101","CZE_003_MZB_LO_101-16.05.2014","16.05.2014",2014,5,16,0.718,2
"CZE_003_MZB_LO_101","CZE_003_MZB_LO_101-24.04.2015","24.04.2015",2015,4,24,0.676,2
"CZE_003_MZB_LO_101","CZE_003_MZB_LO_101-11.05.2017","11.05.2017",2017,5,11,0.726,2
"CZE_003_MZB_LO_101","CZE_003_MZB_LO_101-06.05.2020","06.05.2020",2020,5,6,0.757,2
"CZE_003_MZB_LO_103","CZE_003_MZB_LO_103-19.04.2010","19.04.2010",2010,4,19,0.516,3
"CZE_003_MZB_LO_103","CZE_003_MZB_LO_103-22.04.2011","22.04.2011",2011,4,22,0.482,3
"CZE_003_MZB_LO_103","CZE_003_MZB_LO_103-03.05.2013","03.05.2013",2013,5,3,0.645,2
"CZE_003_MZB_LO_103","CZE_003_MZB_LO_103-11.04.2014","11.04.2014",2014,4,11,0.632,2
"CZE_003_MZB_LO_103","CZE_003_MZB_LO_103-09.04.2015","09.04.2015",2015,4,9,0.55,3
"CZE_003_MZB_LO_103","CZE_003_MZB_LO_103-05.05.2016","05.05.2016",2016,5,5,0.569,3
"CZE_003_MZB_LO_103","CZE_003_MZB_LO_103-11.04.2019","11.04.2019",2019,4,11,0.547,3
"CZE_003_MZB_LO_104","CZE_003_MZB_LO_104-30.05.2008","30.05.2008",2008,5,30,0.575,3
"CZE_003_MZB_LO_104","CZE_003_MZB_LO_104-27.05.2010","27.05.2010",2010,5,27,0.631,2
"CZE_003_MZB_LO_104","CZE_003_MZB_LO_104-05.05.2011","05.05.2011",2011,5,5,0.702,2
"CZE_003_MZB_LO_104","CZE_003_MZB_LO_104-16.05.2014","16.05.2014",2014,5,16,0.726,2
"CZE_003_MZB_LO_104","CZE_003_MZB_LO_104-24.04.2015","24.04.2015",2015,4,24,0.704,2
"CZE_003_MZB_LO_104","CZE_003_MZB_LO_104-11.05.2017","11.05.2017",2017,5,11,0.822,1
"CZE_003_MZB_LO_104","CZE_003_MZB_LO_104-06.05.2020","06.05.2020",2020,5,6,0.591,3
"CZE_003_MZB_LO_105","CZE_003_MZB_LO_105-29.05.2007","29.05.2007",2007,5,29,0.319,4
"CZE_003_MZB_LO_105","CZE_003_MZB_LO_105-16.04.2008","16.04.2008",2008,4,16,0.399,4
"CZE_003_MZB_LO_105","CZE_003_MZB_LO_105-18.05.2010","18.05.2010",2010,5,18,0.334,4
"CZE_003_MZB_LO_105","CZE_003_MZB_LO_105-06.04.2011","06.04.2011",2011,4,6,0.472,3
"CZE_003_MZB_LO_105","CZE_003_MZB_LO_105-13.05.2014","13.05.2014",2014,5,13,0.509,3
"CZE_003_MZB_LO_105","CZE_003_MZB_LO_105-05.04.2016","05.04.2016",2016,4,5,0.314,4
"CZE_003_MZB_LO_105","CZE_003_MZB_LO_105-21.05.2018","21.05.2018",2018,5,21,0.38,4
"CZE_003_MZB_LO_105","CZE_003_MZB_LO_105-23.04.2020","23.04.2020",2020,4,23,0.323,4
"CZE_003_MZB_LO_106","CZE_003_MZB_LO_106-16.04.2007","16.04.2007",2007,4,16,0.437,3
"CZE_003_MZB_LO_106","CZE_003_MZB_LO_106-27.05.2008","27.05.2008",2008,5,27,0.436,3
"CZE_003_MZB_LO_106","CZE_003_MZB_LO_106-19.04.2010","19.04.2010",2010,4,19,0.563,3
"CZE_003_MZB_LO_106","CZE_003_MZB_LO_106-19.04.2011","19.04.2011",2011,4,19,0.423,3
"CZE_003_MZB_LO_106","CZE_003_MZB_LO_106-19.05.2015","19.05.2015",2015,5,19,0.547,3
"CZE_003_MZB_LO_106","CZE_003_MZB_LO_106-03.04.2017","03.04.2017",2017,4,3,0.438,3
"CZE_003_MZB_LO_106","CZE_003_MZB_LO_106-28.04.2021","28.04.2021",2021,4,28,0.412,3
"CZE_003_MZB_LO_107","CZE_003_MZB_LO_107-16.04.2007","16.04.2007",2007,4,16,0.383,4
"CZE_003_MZB_LO_107","CZE_003_MZB_LO_107-27.05.2008","27.05.2008",2008,5,27,0.45,3
"CZE_003_MZB_LO_107","CZE_003_MZB_LO_107-19.04.2010","19.04.2010",2010,4,19,0.386,4
"CZE_003_MZB_LO_107","CZE_003_MZB_LO_107-19.04.2011","19.04.2011",2011,4,19,0.462,3
"CZE_003_MZB_LO_107","CZE_003_MZB_LO_107-19.05.2015","19.05.2015",2015,5,19,0.487,3
"CZE_003_MZB_LO_107","CZE_003_MZB_LO_107-03.04.2017","03.04.2017",2017,4,3,0.399,4
"CZE_003_MZB_LO_107","CZE_003_MZB_LO_107-02.06.2021","02.06.2021",2021,6,2,0.464,3
"CZE_003_MZB_LO_108","CZE_003_MZB_LO_108-10.04.2007","10.04.2007",2007,4,10,0.511,3
"CZE_003_MZB_LO_108","CZE_003_MZB_LO_108-07.04.2008","07.04.2008",2008,4,7,0.378,4
"CZE_003_MZB_LO_108","CZE_003_MZB_LO_108-06.04.2010","06.04.2010",2010,4,6,0.44,3
"CZE_003_MZB_LO_108","CZE_003_MZB_LO_108-04.04.2011","04.04.2011",2011,4,4,0.569,3
"CZE_003_MZB_LO_108","CZE_003_MZB_LO_108-08.04.2013","08.04.2013",2013,4,8,0.491,3
"CZE_003_MZB_LO_108","CZE_003_MZB_LO_108-05.05.2014","05.05.2014",2014,5,5,0.478,3
"CZE_003_MZB_LO_108","CZE_003_MZB_LO_108-04.05.2015","04.05.2015",2015,5,4,0.402,3
"CZE_003_MZB_LO_108","CZE_003_MZB_LO_108-09.05.2016","09.05.2016",2016,5,9,0.358,4
"CZE_003_MZB_LO_108","CZE_003_MZB_LO_108-02.05.2017","02.05.2017",2017,5,2,0.34,4
"CZE_003_MZB_LO_108","CZE_003_MZB_LO_108-03.04.2018","03.04.2018",2018,4,3,0.456,3
"CZE_003_MZB_LO_108","CZE_003_MZB_LO_108-06.05.2019","06.05.2019",2019,5,6,0.215,4
"CZE_003_MZB_LO_108","CZE_003_MZB_LO_108-22.04.2020","22.04.2020",2020,4,22,0.437,3
"CZE_003_MZB_LO_108","CZE_003_MZB_LO_108-14.04.2021","14.04.2021",2021,4,14,0.366,4
"CZE_003_MZB_LO_109","CZE_003_MZB_LO_109-12.05.2006","12.05.2006",2006,5,12,0.62,2
"CZE_003_MZB_LO_109","CZE_003_MZB_LO_109-26.04.2007","26.04.2007",2007,4,26,0.677,2
"CZE_003_MZB_LO_109","CZE_003_MZB_LO_109-16.04.2008","16.04.2008",2008,4,16,0.548,3
"CZE_003_MZB_LO_109","CZE_003_MZB_LO_109-18.05.2010","18.05.2010",2010,5,18,0.428,3
"CZE_003_MZB_LO_109","CZE_003_MZB_LO_109-06.04.2011","06.04.2011",2011,4,6,0.603,2
