"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"GER_070_MZB_LO_112","GER_070_MZB_LO_112-29.05.2006","29.05.2006",2006,5,29,0.694,2
"GER_070_MZB_LO_112","GER_070_MZB_LO_112-08.05.2007","08.05.2007",2007,5,8,0.744,2
"GER_070_MZB_LO_112","GER_070_MZB_LO_112-28.04.2008","28.04.2008",2008,4,28,0.706,2
"GER_070_MZB_LO_112","GER_070_MZB_LO_112-20.04.2009","20.04.2009",2009,4,20,0.749,2
"GER_070_MZB_LO_112","GER_070_MZB_LO_112-27.03.2013","27.03.2013",2013,3,27,0.76,2
"GER_070_MZB_LO_112","GER_070_MZB_LO_112-03.05.2016","03.05.2016",2016,5,3,0.683,2
"GER_070_MZB_LO_112","GER_070_MZB_LO_112-27.05.2019","27.05.2019",2019,5,27,0.64,2
"GER_070_MZB_LO_130","GER_070_MZB_LO_130-21.08.2006","21.08.2006",2006,8,21,0.678,2
"GER_070_MZB_LO_130","GER_070_MZB_LO_130-17.07.2007","17.07.2007",2007,7,17,0.625,2
"GER_070_MZB_LO_130","GER_070_MZB_LO_130-01.07.2008","01.07.2008",2008,7,1,0.555,3
"GER_070_MZB_LO_130","GER_070_MZB_LO_130-24.08.2012","24.08.2012",2012,8,24,0.615,2
"GER_070_MZB_LO_130","GER_070_MZB_LO_130-11.07.2013","11.07.2013",2013,7,11,0.572,3
"GER_070_MZB_LO_130","GER_070_MZB_LO_130-03.07.2014","03.07.2014",2014,7,3,0.619,2
"GER_070_MZB_LO_130","GER_070_MZB_LO_130-25.08.2015","25.08.2015",2015,8,25,0.468,3
"GER_070_MZB_LO_130","GER_070_MZB_LO_130-11.08.2016","11.08.2016",2016,8,11,0.541,3
"GER_070_MZB_LO_130","GER_070_MZB_LO_130-16.07.2018","16.07.2018",2018,7,16,0.455,3
"GER_070_MZB_LO_130","GER_070_MZB_LO_130-13.06.2019","13.06.2019",2019,6,13,0.467,3
"GER_070_MZB_LO_139","GER_070_MZB_LO_139-02.07.2008","02.07.2008",2008,7,2,0.513,3
"GER_070_MZB_LO_139","GER_070_MZB_LO_139-03.07.2009","03.07.2009",2009,7,3,0.695,2
"GER_070_MZB_LO_139","GER_070_MZB_LO_139-21.06.2010","21.06.2010",2010,6,21,0.595,3
"GER_070_MZB_LO_139","GER_070_MZB_LO_139-13.07.2011","13.07.2011",2011,7,13,0.567,3
"GER_070_MZB_LO_139","GER_070_MZB_LO_139-11.06.2013","11.06.2013",2013,6,11,0.447,3
"GER_070_MZB_LO_139","GER_070_MZB_LO_139-21.07.2016","21.07.2016",2016,7,21,0.516,3
"GER_070_MZB_LO_139","GER_070_MZB_LO_139-07.08.2019","07.08.2019",2019,8,7,0.571,3
"GER_070_MZB_LO_140","GER_070_MZB_LO_140-02.07.2008","02.07.2008",2008,7,2,0.392,4
"GER_070_MZB_LO_140","GER_070_MZB_LO_140-03.07.2009","03.07.2009",2009,7,3,0.645,2
"GER_070_MZB_LO_140","GER_070_MZB_LO_140-21.06.2010","21.06.2010",2010,6,21,0.594,3
"GER_070_MZB_LO_140","GER_070_MZB_LO_140-15.07.2011","15.07.2011",2011,7,15,0.536,3
"GER_070_MZB_LO_140","GER_070_MZB_LO_140-12.06.2013","12.06.2013",2013,6,12,0.267,4
"GER_070_MZB_LO_140","GER_070_MZB_LO_140-15.08.2016","15.08.2016",2016,8,15,0.543,3
"GER_070_MZB_LO_140","GER_070_MZB_LO_140-12.08.2019","12.08.2019",2019,8,12,0.52,3
"GER_070_MZB_LO_144","GER_070_MZB_LO_144-12.06.2006","12.06.2006",2006,6,12,0.75,2
"GER_070_MZB_LO_144","GER_070_MZB_LO_144-06.07.2010","06.07.2010",2010,7,6,0.732,2
"GER_070_MZB_LO_144","GER_070_MZB_LO_144-08.06.2011","08.06.2011",2011,6,8,0.744,2
"GER_070_MZB_LO_144","GER_070_MZB_LO_144-24.07.2013","24.07.2013",2013,7,24,0.764,2
"GER_070_MZB_LO_144","GER_070_MZB_LO_144-24.07.2014","24.07.2014",2014,7,24,0.806,1
"GER_070_MZB_LO_144","GER_070_MZB_LO_144-11.07.2018","11.07.2018",2018,7,11,0.793,2
"GER_070_MZB_LO_144","GER_070_MZB_LO_144-19.06.2019","19.06.2019",2019,6,19,0.765,2
"GER_070_MZB_LO_190","GER_070_MZB_LO_190-31.07.2006","31.07.2006",2006,7,31,0.514,3
"GER_070_MZB_LO_190","GER_070_MZB_LO_190-02.07.2008","02.07.2008",2008,7,2,0.585,3
"GER_070_MZB_LO_190","GER_070_MZB_LO_190-19.05.2010","19.05.2010",2010,5,19,0.622,2
"GER_070_MZB_LO_190","GER_070_MZB_LO_190-11.07.2013","11.07.2013",2013,7,11,0.647,2
"GER_070_MZB_LO_190","GER_070_MZB_LO_190-03.07.2014","03.07.2014",2014,7,3,0.558,3
"GER_070_MZB_LO_190","GER_070_MZB_LO_190-09.07.2018","09.07.2018",2018,7,9,0.668,2
"GER_070_MZB_LO_190","GER_070_MZB_LO_190-17.06.2019","17.06.2019",2019,6,17,0.608,2
"GER_070_MZB_LO_197","GER_070_MZB_LO_197-22.03.2007","22.03.2007",2007,3,22,0.626,2
