"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"ENG_044_MZB_LO_10","ENG_044_MZB_LO_10-08.11.2006","08.11.2006",2006,11,8,1.07,1
"ENG_044_MZB_LO_10","ENG_044_MZB_LO_10-03.10.2007","03.10.2007",2007,10,3,1.11,1
"ENG_044_MZB_LO_10","ENG_044_MZB_LO_10-01.10.2008","01.10.2008",2008,10,1,1.14,1
"ENG_044_MZB_LO_10","ENG_044_MZB_LO_10-27.10.2009","27.10.2009",2009,10,27,1.11,1
"ENG_044_MZB_LO_10","ENG_044_MZB_LO_10-14.10.2010","14.10.2010",2010,10,14,1.01,1
"ENG_044_MZB_LO_10","ENG_044_MZB_LO_10-26.10.2011","26.10.2011",2011,10,26,1.06,1
"ENG_044_MZB_LO_10","ENG_044_MZB_LO_10-16.10.2012","16.10.2012",2012,10,16,1,1
"ENG_044_MZB_LO_10","ENG_044_MZB_LO_10-16.10.2013","16.10.2013",2013,10,16,1,1
"ENG_044_MZB_LO_10","ENG_044_MZB_LO_10-20.10.2014","20.10.2014",2014,10,20,1.12,1
"ENG_044_MZB_LO_10","ENG_044_MZB_LO_10-23.10.2015","23.10.2015",2015,10,23,1.08,1
"ENG_044_MZB_LO_10","ENG_044_MZB_LO_10-10.10.2016","10.10.2016",2016,10,10,1.06,1
"ENG_044_MZB_LO_10","ENG_044_MZB_LO_10-04.10.2017","04.10.2017",2017,10,4,1.08,1
"ENG_044_MZB_LO_10","ENG_044_MZB_LO_10-02.10.2018","02.10.2018",2018,10,2,1.08,1
"ENG_044_MZB_LO_10","ENG_044_MZB_LO_10-28.10.2019","28.10.2019",2019,10,28,1.04,1
"ENG_044_MZB_LO_2","ENG_044_MZB_LO_2-07.11.2006","07.11.2006",2006,11,7,1.13,1
"ENG_044_MZB_LO_2","ENG_044_MZB_LO_2-03.10.2007","03.10.2007",2007,10,3,1.1,1
"ENG_044_MZB_LO_2","ENG_044_MZB_LO_2-21.10.2008","21.10.2008",2008,10,21,1.16,1
"ENG_044_MZB_LO_2","ENG_044_MZB_LO_2-28.10.2009","28.10.2009",2009,10,28,1.13,1
"ENG_044_MZB_LO_2","ENG_044_MZB_LO_2-15.10.2010","15.10.2010",2010,10,15,1.12,1
"ENG_044_MZB_LO_2","ENG_044_MZB_LO_2-08.10.2013","08.10.2013",2013,10,8,1.14,1
"ENG_044_MZB_LO_2","ENG_044_MZB_LO_2-09.10.2014","09.10.2014",2014,10,9,1.09,1
"ENG_044_MZB_LO_2","ENG_044_MZB_LO_2-16.10.2015","16.10.2015",2015,10,16,1.08,1
"ENG_044_MZB_LO_2","ENG_044_MZB_LO_2-14.10.2016","14.10.2016",2016,10,14,1.06,1
"ENG_044_MZB_LO_2","ENG_044_MZB_LO_2-24.10.2017","24.10.2017",2017,10,24,1.04,1
"ENG_044_MZB_LO_2","ENG_044_MZB_LO_2-24.10.2018","24.10.2018",2018,10,24,1.03,1
"ENG_044_MZB_LO_2","ENG_044_MZB_LO_2-08.10.2019","08.10.2019",2019,10,8,1.1,1
"ENG_044_MZB_LO_5","ENG_044_MZB_LO_5-08.11.2006","08.11.2006",2006,11,8,1.17,1
"ENG_044_MZB_LO_5","ENG_044_MZB_LO_5-03.10.2007","03.10.2007",2007,10,3,1.25,1
"ENG_044_MZB_LO_5","ENG_044_MZB_LO_5-21.10.2008","21.10.2008",2008,10,21,1.21,1
"ENG_044_MZB_LO_5","ENG_044_MZB_LO_5-22.10.2009","22.10.2009",2009,10,22,1.26,1
"ENG_044_MZB_LO_5","ENG_044_MZB_LO_5-21.10.2010","21.10.2010",2010,10,21,1.18,1
"ENG_044_MZB_LO_5","ENG_044_MZB_LO_5-16.10.2012","16.10.2012",2012,10,16,1.13,1
"ENG_044_MZB_LO_5","ENG_044_MZB_LO_5-30.10.2013","30.10.2013",2013,10,30,1.19,1
"ENG_044_MZB_LO_5","ENG_044_MZB_LO_5-20.10.2014","20.10.2014",2014,10,20,1.24,1
"ENG_044_MZB_LO_5","ENG_044_MZB_LO_5-23.10.2015","23.10.2015",2015,10,23,1.2,1
"ENG_044_MZB_LO_5","ENG_044_MZB_LO_5-10.10.2016","10.10.2016",2016,10,10,1.18,1
"ENG_044_MZB_LO_5","ENG_044_MZB_LO_5-23.10.2017","23.10.2017",2017,10,23,1.17,1
"ENG_044_MZB_LO_5","ENG_044_MZB_LO_5-18.10.2018","18.10.2018",2018,10,18,1.22,1
"ENG_044_MZB_LO_5","ENG_044_MZB_LO_5-15.10.2019","15.10.2019",2019,10,15,1.23,1
