"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-24.04.1999","24.04.1999",1999,4,24,0.791666667,2
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-03.04.2000","03.04.2000",2000,4,3,0.680555556,2
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-26.03.2001","26.03.2001",2001,3,26,0.615740741,2
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-24.04.2002","24.04.2002",2002,4,24,0.833333333,2
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-28.04.2003","28.04.2003",2003,4,28,0.833333333,2
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-22.04.2004","22.04.2004",2004,4,22,0.916666667,1
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-15.04.2005","15.04.2005",2005,4,15,0.75,2
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-28.04.2006","28.04.2006",2006,4,28,0.958333333,1
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-24.04.2007","24.04.2007",2007,4,24,0.75,2
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-03.04.2008","03.04.2008",2008,4,3,0.875,1
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-01.04.2009","01.04.2009",2009,4,1,0.833333333,2
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-01.03.2010","01.03.2010",2010,3,1,0.791666667,2
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-28.04.2011","28.04.2011",2011,4,28,0.791666667,2
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-29.03.2012","29.03.2012",2012,3,29,0.916666667,1
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-29.04.2013","29.04.2013",2013,4,29,0.708333333,2
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-28.04.2014","28.04.2014",2014,4,28,0.833333333,2
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-08.04.2015","08.04.2015",2015,4,8,0.833333333,2
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-21.04.2016","21.04.2016",2016,4,21,0.875,1
"DNK_011_MZB_LO_1","DNK_011_MZB_LO_1-18.04.2018","18.04.2018",2018,4,18,0.791666667,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-09.03.1999","09.03.1999",1999,3,9,0.416666667,3
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-23.03.2000","23.03.2000",2000,3,23,0.486111111,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-21.03.2001","21.03.2001",2001,3,21,0.518518519,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-25.02.2002","25.02.2002",2002,2,25,0.550925926,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-27.03.2003","27.03.2003",2003,3,27,0.486111111,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-18.02.2004","18.02.2004",2004,2,18,0.550925926,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-07.04.2005","07.04.2005",2005,4,7,0.550925926,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-14.03.2006","14.03.2006",2006,3,14,0.518518519,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-23.04.2007","23.04.2007",2007,4,23,0.615740741,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-02.04.2008","02.04.2008",2008,4,2,0.550925926,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-09.03.2009","09.03.2009",2009,3,9,0.550925926,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-17.03.2010","17.03.2010",2010,3,17,0.648148148,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-21.04.2011","21.04.2011",2011,4,21,0.583333333,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-26.04.2012","26.04.2012",2012,4,26,0.583333333,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-30.04.2013","30.04.2013",2013,4,30,0.583333333,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-17.03.2014","17.03.2014",2014,3,17,0.583333333,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-20.04.2015","20.04.2015",2015,4,20,0.615740741,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-07.03.2016","07.03.2016",2016,3,7,0.550925926,2
"DNK_011_MZB_LO_10","DNK_011_MZB_LO_10-10.04.2018","10.04.2018",2018,4,10,0.550925926,2
"DNK_011_MZB_LO_100","DNK_011_MZB_LO_100-22.04.1999","22.04.1999",1999,4,22,0.361111111,3
"DNK_011_MZB_LO_100","DNK_011_MZB_LO_100-26.04.2000","26.04.2000",2000,4,26,0.361111111,3
"DNK_011_MZB_LO_100","DNK_011_MZB_LO_100-23.04.2002","23.04.2002",2002,4,23,0.361111111,3
"DNK_011_MZB_LO_100","DNK_011_MZB_LO_100-16.04.2003","16.04.2003",2003,4,16,0.361111111,3
"DNK_011_MZB_LO_100","DNK_011_MZB_LO_100-15.04.2004","15.04.2004",2004,4,15,0.708333333,2
