"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"GRC_048_MZB_LO_1","GRC_048_MZB_LO_1-05.09.2012","05.09.2012",2012,9,5,0.667,3
"GRC_048_MZB_LO_1","GRC_048_MZB_LO_1-03.07.2013","03.07.2013",2013,7,3,0.667,3
"GRC_048_MZB_LO_1","GRC_048_MZB_LO_1-30.07.2014","30.07.2014",2014,7,30,0.778,2
"GRC_048_MZB_LO_1","GRC_048_MZB_LO_1-25.08.2015","25.08.2015",2015,8,25,0.667,3
"GRC_048_MZB_LO_1","GRC_048_MZB_LO_1-17.09.2018","17.09.2018",2018,9,17,1,1
"GRC_048_MZB_LO_1","GRC_048_MZB_LO_1-02.09.2020","02.09.2020",2020,9,2,0.78,2
"GRC_048_MZB_LO_1","GRC_048_MZB_LO_1-30.08.2021","30.08.2021",2021,8,30,0.67,3
"GRC_048_MZB_LO_1","GRC_048_MZB_LO_1-29.08.2022","29.08.2022",2022,8,29,0.56,3
"GRC_048_MZB_LO_1","GRC_048_MZB_LO_1-24.09.2023","24.09.2023",2023,9,24,0.666666667,3
"GRC_048_MZB_LO_102","GRC_048_MZB_LO_102-06.07.2012","06.07.2012",2012,7,6,0.4,4
"GRC_048_MZB_LO_102","GRC_048_MZB_LO_102-27.07.2013","27.07.2013",2013,7,27,0.3,4
"GRC_048_MZB_LO_102","GRC_048_MZB_LO_102-28.08.2014","28.08.2014",2014,8,28,0.4,4
"GRC_048_MZB_LO_102","GRC_048_MZB_LO_102-24.08.2015","24.08.2015",2015,8,24,0.3,4
"GRC_048_MZB_LO_102","GRC_048_MZB_LO_102-20.08.2018","20.08.2018",2018,8,20,0.5,3
"GRC_048_MZB_LO_102","GRC_048_MZB_LO_102-22.08.2019","22.08.2019",2019,8,22,0.4,4
"GRC_048_MZB_LO_102","GRC_048_MZB_LO_102-27.08.2020","27.08.2020",2020,8,27,0.33,4
"GRC_048_MZB_LO_102","GRC_048_MZB_LO_102-13.07.2021","13.07.2021",2021,7,13,0.33,4
"GRC_048_MZB_LO_107","GRC_048_MZB_LO_107-06.07.2012","06.07.2012",2012,7,6,0.778,2
