"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"GER_073_MZB_LO_10","GER_073_MZB_LO_10-11.02.2008","11.02.2008",2008,2,11,0.747,2
"GER_073_MZB_LO_10","GER_073_MZB_LO_10-02.04.2009","02.04.2009",2009,4,2,0.662,2
"GER_073_MZB_LO_10","GER_073_MZB_LO_10-17.03.2010","17.03.2010",2010,3,17,0.763,2
"GER_073_MZB_LO_10","GER_073_MZB_LO_10-29.02.2012","29.02.2012",2012,2,29,0.784,2
"GER_073_MZB_LO_10","GER_073_MZB_LO_10-15.04.2013","15.04.2013",2013,4,15,0.746,2
"GER_073_MZB_LO_10","GER_073_MZB_LO_10-22.04.2014","22.04.2014",2014,4,22,0.747,2
"GER_073_MZB_LO_10","GER_073_MZB_LO_10-12.04.2018","12.04.2018",2018,4,12,0.804,1
"GER_073_MZB_LO_106","GER_073_MZB_LO_106-30.05.2008","30.05.2008",2008,5,30,0.815,1
"GER_073_MZB_LO_106","GER_073_MZB_LO_106-02.06.2009","02.06.2009",2009,6,2,0.821,1
"GER_073_MZB_LO_106","GER_073_MZB_LO_106-23.05.2011","23.05.2011",2011,5,23,0.849,1
"GER_073_MZB_LO_106","GER_073_MZB_LO_106-28.06.2012","28.06.2012",2012,6,28,0.817,1
"GER_073_MZB_LO_106","GER_073_MZB_LO_106-12.06.2014","12.06.2014",2014,6,12,0.689,2
"GER_073_MZB_LO_106","GER_073_MZB_LO_106-08.06.2016","08.06.2016",2016,6,8,0.745,2
"GER_073_MZB_LO_106","GER_073_MZB_LO_106-25.06.2018","25.06.2018",2018,6,25,0.778,2
"GER_073_MZB_LO_106","GER_073_MZB_LO_106-23.06.2020","23.06.2020",2020,6,23,0.701,2
"GER_073_MZB_LO_14","GER_073_MZB_LO_14-27.08.2008","27.08.2008",2008,8,27,0.745,2
"GER_073_MZB_LO_14","GER_073_MZB_LO_14-11.08.2009","11.08.2009",2009,8,11,0.775,2
"GER_073_MZB_LO_14","GER_073_MZB_LO_14-22.06.2010","22.06.2010",2010,6,22,0.909,1
"GER_073_MZB_LO_14","GER_073_MZB_LO_14-30.08.2011","30.08.2011",2011,8,30,0.745,2
"GER_073_MZB_LO_14","GER_073_MZB_LO_14-01.08.2012","01.08.2012",2012,8,1,0.707,2
"GER_073_MZB_LO_14","GER_073_MZB_LO_14-29.08.2013","29.08.2013",2013,8,29,0.759,2
"GER_073_MZB_LO_14","GER_073_MZB_LO_14-12.06.2014","12.06.2014",2014,6,12,0.917,1
"GER_073_MZB_LO_14","GER_073_MZB_LO_14-08.08.2016","08.08.2016",2016,8,8,0.665,2
"GER_073_MZB_LO_14","GER_073_MZB_LO_14-03.07.2019","03.07.2019",2019,7,3,0.86,1
"GER_073_MZB_LO_144","GER_073_MZB_LO_144-23.04.2008","23.04.2008",2008,4,23,0.678,2
"GER_073_MZB_LO_144","GER_073_MZB_LO_144-07.04.2009","07.04.2009",2009,4,7,0.673,2
"GER_073_MZB_LO_144","GER_073_MZB_LO_144-20.04.2010","20.04.2010",2010,4,20,0.562,3
"GER_073_MZB_LO_144","GER_073_MZB_LO_144-02.04.2012","02.04.2012",2012,4,2,0.798,2
"GER_073_MZB_LO_144","GER_073_MZB_LO_144-12.04.2013","12.04.2013",2013,4,12,0.773,2
"GER_073_MZB_LO_144","GER_073_MZB_LO_144-29.04.2014","29.04.2014",2014,4,29,0.799,2
"GER_073_MZB_LO_144","GER_073_MZB_LO_144-30.04.2019","30.04.2019",2019,4,30,0.763,2
"GER_073_MZB_LO_15","GER_073_MZB_LO_15-26.06.2006","26.06.2006",2006,6,26,0.14,5
"GER_073_MZB_LO_15","GER_073_MZB_LO_15-25.06.2008","25.06.2008",2008,6,25,0.303,4
"GER_073_MZB_LO_15","GER_073_MZB_LO_15-04.06.2009","04.06.2009",2009,6,4,0.162,5
"GER_073_MZB_LO_15","GER_073_MZB_LO_15-10.05.2010","10.05.2010",2010,5,10,0.042,5
"GER_073_MZB_LO_15","GER_073_MZB_LO_15-17.06.2015","17.06.2015",2015,6,17,0.002,5
"GER_073_MZB_LO_15","GER_073_MZB_LO_15-01.06.2017","01.06.2017",2017,6,1,0.1,5
"GER_073_MZB_LO_15","GER_073_MZB_LO_15-07.05.2018","07.05.2018",2018,5,7,0.195,5
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-25.05.2007","25.05.2007",2007,5,25,0.529,3
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-07.05.2008","07.05.2008",2008,5,7,0.65,2
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-29.06.2009","29.06.2009",2009,6,29,0.432,3
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-22.06.2010","22.06.2010",2010,6,22,0.567,3
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-16.05.2011","16.05.2011",2011,5,16,0.442,3
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-15.05.2012","15.05.2012",2012,5,15,0.478,3
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-02.05.2013","02.05.2013",2013,5,2,0.415,3
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-05.05.2014","05.05.2014",2014,5,5,0.518,3
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-05.05.2016","05.05.2016",2016,5,5,0.525,3
"GER_073_MZB_LO_151","GER_073_MZB_LO_151-23.05.2019","23.05.2019",2019,5,23,0.372,4
"GER_073_MZB_LO_2","GER_073_MZB_LO_2-07.05.2009","07.05.2009",2009,5,7,0.785,2
"GER_073_MZB_LO_2","GER_073_MZB_LO_2-08.03.2011","08.03.2011",2011,3,8,0.753,2
"GER_073_MZB_LO_2","GER_073_MZB_LO_2-26.04.2012","26.04.2012",2012,4,26,0.809,1
"GER_073_MZB_LO_2","GER_073_MZB_LO_2-15.04.2013","15.04.2013",2013,4,15,0.783,2
"GER_073_MZB_LO_2","GER_073_MZB_LO_2-18.03.2014","18.03.2014",2014,3,18,0.819,1
"GER_073_MZB_LO_2","GER_073_MZB_LO_2-11.04.2016","11.04.2016",2016,4,11,0.82,1
"GER_073_MZB_LO_2","GER_073_MZB_LO_2-27.03.2018","27.03.2018",2018,3,27,0.742,2
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-29.05.2008","29.05.2008",2008,5,29,0.896,1
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-14.05.2009","14.05.2009",2009,5,14,0.941,1
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-09.05.2011","09.05.2011",2011,5,9,0.926,1
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-18.06.2012","18.06.2012",2012,6,18,0.934,1
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-15.07.2013","15.07.2013",2013,7,15,0.986,1
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-17.07.2014","17.07.2014",2014,7,17,0.97,1
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-02.06.2016","02.06.2016",2016,6,2,0.966,1
"GER_073_MZB_LO_3","GER_073_MZB_LO_3-11.06.2018","11.06.2018",2018,6,11,0.958,1
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-04.06.2008","04.06.2008",2008,6,4,0.69,2
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-24.05.2011","24.05.2011",2011,5,24,0.731,2
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-01.06.2012","01.06.2012",2012,6,1,0.832,1
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-04.06.2015","04.06.2015",2015,6,4,0.884,1
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-15.06.2016","15.06.2016",2016,6,15,0.702,2
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-19.06.2017","19.06.2017",2017,6,19,0.582,3
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-04.06.2018","04.06.2018",2018,6,4,0.738,2
"GER_073_MZB_LO_4","GER_073_MZB_LO_4-20.05.2019","20.05.2019",2019,5,20,0.642,2
"GER_073_MZB_LO_44","GER_073_MZB_LO_44-17.04.2008","17.04.2008",2008,4,17,0.777,2
"GER_073_MZB_LO_44","GER_073_MZB_LO_44-07.04.2009","07.04.2009",2009,4,7,0.722,2
"GER_073_MZB_LO_44","GER_073_MZB_LO_44-05.05.2010","05.05.2010",2010,5,5,0.795,2
"GER_073_MZB_LO_44","GER_073_MZB_LO_44-23.06.2011","23.06.2011",2011,6,23,0.676,2
"GER_073_MZB_LO_44","GER_073_MZB_LO_44-10.05.2012","10.05.2012",2012,5,10,0.796,2
"GER_073_MZB_LO_44","GER_073_MZB_LO_44-10.05.2017","10.05.2017",2017,5,10,0.782,2
"GER_073_MZB_LO_44","GER_073_MZB_LO_44-01.04.2019","01.04.2019",2019,4,1,0.658,2
"GER_073_MZB_LO_54","GER_073_MZB_LO_54-06.05.2008","06.05.2008",2008,5,6,0.753,2
"GER_073_MZB_LO_54","GER_073_MZB_LO_54-07.04.2009","07.04.2009",2009,4,7,0.605,2
"GER_073_MZB_LO_54","GER_073_MZB_LO_54-27.04.2010","27.04.2010",2010,4,27,0.67,2
"GER_073_MZB_LO_54","GER_073_MZB_LO_54-23.06.2011","23.06.2011",2011,6,23,0.692,2
