"Unique.ID","Samp.ID","Sampling.date","year","month","day","eqr","eqc"
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.1993","01.04.1993",1993,4,1,0.725,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.1994","01.04.1994",1994,4,1,0.943,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.1995","01.04.1995",1995,4,1,0.777,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.1996","01.04.1996",1996,4,1,0.863,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.1997","01.04.1997",1997,4,1,0.995,1
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.1998","01.04.1998",1998,4,1,0.678,3
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.1999","01.04.1999",1999,4,1,0.906,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2000","01.04.2000",2000,4,1,0.744,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2001","01.04.2001",2001,4,1,0.928,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2002","01.04.2002",2002,4,1,0.877,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2003","01.04.2003",2003,4,1,0.963,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2004","01.04.2004",2004,4,1,0.931,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2005","01.04.2005",2005,4,1,0.803,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2006","01.04.2006",2006,4,1,0.822,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2007","01.04.2007",2007,4,1,0.942,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2008","01.04.2008",2008,4,1,0.803,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2009","01.04.2009",2009,4,1,0.553,3
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2010","01.04.2010",2010,4,1,0.406,4
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2011","01.04.2011",2011,4,1,0.974,1
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2012","01.04.2012",2012,4,1,0.728,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2013","01.04.2013",2013,4,1,0.286,4
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2014","01.04.2014",2014,4,1,0.837,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2015","01.04.2015",2015,4,1,0.695,3
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2016","01.04.2016",2016,4,1,0.453,4
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2017","01.04.2017",2017,4,1,0.435,4
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2018","01.04.2018",2018,4,1,0.754,2
"PRT_032_MZB_LO_1","PRT_032_MZB_LO_1-01.04.2019","01.04.2019",2019,4,1,0.669,3
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.1993","01.04.1993",1993,4,1,0.645,3
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.1994","01.04.1994",1994,4,1,0.843,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.1995","01.04.1995",1995,4,1,0.69,3
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.1996","01.04.1996",1996,4,1,0.875,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.1997","01.04.1997",1997,4,1,0.84,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.1998","01.04.1998",1998,4,1,0.846,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.1999","01.04.1999",1999,4,1,0.686,3
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2000","01.04.2000",2000,4,1,0.854,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2001","01.04.2001",2001,4,1,0.898,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2002","01.04.2002",2002,4,1,0.812,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2003","01.04.2003",2003,4,1,0.915,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2004","01.04.2004",2004,4,1,0.875,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2005","01.04.2005",2005,4,1,0.825,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2006","01.04.2006",2006,4,1,0.97,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2007","01.04.2007",2007,4,1,0.859,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2008","01.04.2008",2008,4,1,0.825,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2009","01.04.2009",2009,4,1,0.733,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2010","01.04.2010",2010,4,1,0.661,3
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2011","01.04.2011",2011,4,1,0.593,3
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2012","01.04.2012",2012,4,1,0.844,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2013","01.04.2013",2013,4,1,0.445,4
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2014","01.04.2014",2014,4,1,0.732,2
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2015","01.04.2015",2015,4,1,0.532,3
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2016","01.04.2016",2016,4,1,0.637,3
"PRT_032_MZB_LO_2","PRT_032_MZB_LO_2-01.04.2017","01.04.2017",2017,4,1,0.622,3
