Site ID,Sampling date,eqr,eqc
BEVL_VMM_241000,20.5.2005,NA,2
BEVL_VMM_241000,15.6.1999,NA,2
BEVL_VMM_241000,9.6.1994,NA,3
BEVL_VMM_241000,15.9.1992,NA,2
BEVL_VMM_241000,21.11.1989,NA,2
BEVL_VMM_241000,7.10.1996,NA,2
BEVL_VMM_241000,28.9.2011,NA,2
BEVL_VMM_241000,22.5.2002,NA,2
BEVL_VMM_241000,18.7.1989,NA,2
BEVL_VMM_314000,7.4.2008,0.6,3
BEVL_VMM_314000,22.5.1992,0.75,2
BEVL_VMM_314000,29.9.2006,0.65,3
BEVL_VMM_314000,11.10.2012,0.9,2
BEVL_VMM_314000,16.5.2013,0.8,2
BEVL_VMM_314000,4.10.1989,0.8,2
BEVL_VMM_314000,12.10.2007,0.75,2
BEVL_VMM_314000,7.9.1999,0.65,3
BEVL_VMM_314000,11.10.1994,0.8,2
BEVL_VMM_314000,26.8.2002,0.65,3
BEVL_VMM_314000,14.8.1996,0.9,2
BEVL_VMM_314000,28.4.2023,0.75,2
BEVL_VMM_314000,22.6.2009,0.75,2
BEVL_VMM_314000,12.9.2005,0.8,2
BEVL_VMM_452000,3.10.2001,0.8,2
BEVL_VMM_452000,28.9.1995,0.6,3
BEVL_VMM_452000,15.9.2014,0.65,3
BEVL_VMM_452000,30.9.1997,0.55,3
BEVL_VMM_452000,17.8.2004,0.9,2
BEVL_VMM_452000,14.5.2003,0.7,2
BEVL_VMM_452000,9.5.2019,1,2
BEVL_VMM_452000,18.10.1991,0.6,3
BEVL_VMM_452000,3.9.1999,0.65,3
BEVL_VMM_452000,11.8.1993,0.65,3
BEVL_VMM_452000,14.8.2008,0.5,3
BEVL_VMM_452000,29.6.2011,0.65,3
BEVL_VMM_452000,13.11.1989,0.4,4
BEVL_VMM_541000,7.7.2004,0.9,2
BEVL_VMM_541000,10.8.2001,0.85,2
BEVL_VMM_541000,3.6.1999,0.65,3
BEVL_VMM_541000,6.7.2023,0.95,2
BEVL_VMM_541000,22.5.1989,0.7,2
BEVL_VMM_541000,23.8.1994,0.85,2
BEVL_VMM_541000,28.5.1998,0.65,3
BEVL_VMM_541000,20.6.2006,0.85,2
BEVL_VMM_541000,15.7.2009,1,2
BEVL_VMM_541000,14.5.2008,0.95,2
BEVL_VMM_541000,19.9.1995,0.5,3
BEVL_VMM_541000,2.8.2005,0.65,3
BEVL_VMM_541000,26.9.2013,0.9,2
BEVL_VMM_541000,21.5.1992,0.7,2
BEVL_VMM_541000,16.5.2000,0.95,2
BEVL_VMM_541000,9.9.1997,0.45,4
BEVL_VMM_541000,26.7.2002,0.85,2
BEVL_VMM_541000,5.6.2020,0.85,2
