"Site ID","Sampling date","eqr","eqc"
"ST_2110021","15.6.2009",NA,2
"ST_2110021","18.6.2018",NA,3
"ST_2110021","20.7.2017",NA,3
"ST_2110021","21.6.2019",NA,4
"ST_2110021","21.8.2013",NA,2
"ST_2110021","30.5.2012",NA,2
"ST_2110021","30.6.2011",NA,3
"ST_2110021","4.2.2014",NA,2
"ST_2110021","5.6.2015",NA,2
"ST_2115066","11.4.2016",0.82,1
"ST_2115066","15.4.2013",0.783,2
"ST_2115066","18.3.2014",0.819,1
"ST_2115066","21.2.2008",0.728,2
"ST_2115066","26.4.2012",0.809,1
"ST_2115066","27.3.2018",0.742,2
"ST_2115066","7.5.2009",0.785,2
"ST_2115066","7.6.2010",0.777,2
"ST_2115066","8.3.2011",0.753,2
"ST_2130009","1.9.2009",0.947,1
"ST_2130009","11.6.2018",0.958,1
"ST_2130009","13.3.2014",0.911,1
"ST_2130009","14.2.2018",0.812,1
"ST_2130009","14.5.2009",0.941,1
"ST_2130009","15.7.2013",0.986,1
"ST_2130009","16.2.2010",0.923,1
"ST_2130009","16.4.2012",0.848,1
"ST_2130009","17.3.2016",0.854,1
"ST_2130009","17.7.2014",0.97,1
"ST_2130009","18.6.2012",0.934,1
"ST_2130009","2.6.2016",0.966,1
"ST_2130009","23.8.2016",0.863,1
"ST_2130009","23.9.2010",0.872,1
"ST_2130009","29.5.2008",0.896,1
"ST_2130009","29.8.2012",0.926,1
"ST_2130009","4.9.2018",0.66,2
"ST_2130009","7.3.2011",0.838,1
"ST_2130009","9.5.2011",0.926,1
"ST_2130040","1.10.2008",0.657,2
"ST_2130040","1.6.2012",0.832,1
"ST_2130040","15.6.2016",0.702,2
"ST_2130040","17.7.2013",0.752,2
"ST_2130040","19.6.2017",0.582,3
"ST_2130040","2.7.2014",0.92,1
"ST_2130040","20.5.2019",0.642,2
"ST_2130040","22.9.2010",0.722,2
"ST_2130040","24.5.2011",0.731,2
"ST_2130040","3.9.2009",0.708,2
"ST_2130040","4.6.2008",0.69,2
"ST_2130040","4.6.2015",0.884,1
"ST_2130040","4.6.2018",0.738,2
"ST_2150015","10.6.2009",0.895,1
"ST_2150015","15.6.2011",0.948,1
"ST_2150015","16.4.2019",0.782,2
"ST_2150015","23.6.2016",0.781,2
"ST_2150015","28.6.2018",0.801,1
"ST_2150015","30.6.2015",0.918,1
"ST_2150020","13.6.2016",0.744,2
"ST_2150020","15.6.2011",0.847,1
"ST_2150020","15.8.2013",0.936,1
"ST_2150020","16.2.2010",0.866,1
"ST_2150020","17.4.2019",0.815,1
"ST_2150020","18.6.2018",0.743,2
"ST_2150020","24.2.2009",0.85,1
"ST_2150020","26.3.2012",0.813,1
"ST_2150020","28.5.2008",0.868,1
"ST_2150020","29.9.2008",0.653,2
"ST_2150020","3.7.2014",0.741,2
"ST_2150020","4.5.2015",0.703,2
"ST_2150020","4.8.2010",0.663,2
"ST_2150020","5.7.2012",0.92,1
"ST_2150020","7.6.2017",0.846,1
"ST_2150020","9.6.2009",0.684,2
"ST_2151010","10.4.2012",0.214,4
"ST_2151010","14.7.2014",0.428,3
"ST_2151010","21.3.2011",0.307,4
"ST_2151010","25.7.2016",0.316,4
"ST_2151010","28.6.2018",0.264,4
"ST_2151010","30.6.2008",0.361,4
"ST_2151010","5.8.2010",0.321,4
"ST_2151010","6.4.2009",0.311,4
"ST_2174020","17.8.2006",0.175,5
"ST_2174020","25.6.2019",0.245,4
"ST_2174020","26.6.2013",0.297,4
"ST_2174020","31.5.2010",0.293,4
"ST_2174020","8.6.2016",0.372,4
"ST_2175020","17.8.2006",0.168,5
"ST_2175020","25.6.2019",0.24,4
"ST_2175020","26.6.2013",0.132,5
"ST_2175020","31.5.2010",0.119,5
"ST_2175020","8.6.2016",0.155,5
"ST_2192012","11.2.2008",0.747,2
"ST_2192012","12.4.2018",0.804,1
"ST_2192012","15.4.2013",0.746,2
"ST_2192012","16.6.2011",0.853,1
"ST_2192012","17.3.2010",0.763,2
"ST_2192012","19.9.2018",0.809,1
"ST_2192012","2.4.2009",0.662,2
"ST_2192012","22.4.2014",0.747,2
"ST_2192012","29.2.2012",0.784,2
"ST_310030","21.4.2015",0.05,5
"ST_310030","25.5.2018",0.008,5
"ST_310030","25.6.2009",0.046,5
"ST_310030","30.5.2012",0.075,5
"ST_310030","4.7.2006",0.047,5
"ST_310070","11.6.2012",0.293,4
"ST_310070","20.6.2006",0.196,5
"ST_310070","24.6.2009",0.16,5
"ST_310070","24.6.2019",0.177,5
"ST_310070","25.7.2016",0.254,4
"ST_310100","14.5.2019",0.675,2
"ST_310100","16.4.2014",0.84,1
"ST_310100","25.5.2011",0.691,2
"ST_310100","6.6.2017",0.705,2
"ST_310100","6.8.2019",0.55,3
"ST_310100","8.5.2008",0.659,2
"ST_310115","1.8.2012",0.707,2
"ST_310115","11.8.2009",0.775,2
"ST_310115","12.6.2014",0.917,1
"ST_310115","19.5.2017",0.88,1
"ST_310115","22.6.2010",0.909,1
"ST_310115","23.3.2015",0.746,2
"ST_310115","27.8.2008",0.745,2
"ST_310115","29.8.2013",0.759,2
"ST_310115","3.7.2019",0.86,1
"ST_310115","30.8.2011",0.745,2
"ST_310115","8.8.2016",0.665,2
"ST_310115","9.5.2018",0.842,1
"ST_310115","9.6.2009",0.92,1
"ST_310140","1.6.2017",0.1,5
"ST_310140","10.5.2010",0.042,5
"ST_310140","13.8.2009",0.101,5
"ST_310140","16.7.2014",0,5
"ST_310140","17.6.2015",0.002,5
"ST_310140","25.6.2008",0.303,4
"ST_310140","26.6.2006",0.14,5
"ST_310140","26.8.2008",0.052,5
"ST_310140","28.7.2016",0.035,5
"ST_310140","30.8.2011",0,5
"ST_310140","4.6.2009",0.162,5
"ST_310140","4.9.2012",0.017,5
"ST_310140","7.5.2018",0.195,5
"ST_310150","11.4.2019",0.171,5
"ST_310150","13.8.2009",0.205,4
"ST_310150","19.7.2006",0.341,4
"ST_310150","24.8.2016",0.226,4
"ST_310150","28.4.2009",0.133,5
"ST_310150","3.5.2012",0.322,4
"ST_310155","11.6.2015",0.627,2
"ST_310155","17.4.2012",0.416,3
"ST_310155","25.5.2009",0.492,3
"ST_310155","4.4.2018",0.515,3
"ST_310155","5.5.2020",0.602,2
"ST_310175","13.6.2019",0.481,3
"ST_310175","15.6.2010",0.34,4
"ST_310175","21.6.2016",0.194,5
"ST_310175","29.6.2006",0.282,4
"ST_310175","6.6.2013",0.36,4
"ST_310200","13.7.2010",0.029,5
"ST_310200","13.8.2013",0.024,5
"ST_310200","16.6.2016",0.029,5
"ST_310200","19.6.2006",0.029,5
"ST_310200","20.6.2019",0.048,5
"ST_310210","13.7.2010",0.011,5
"ST_310210","13.8.2013",0.014,5
"ST_310210","16.6.2016",0,5
"ST_310210","19.6.2006",0.006,5
"ST_310210","20.6.2019",0.054,5
"ST_310340","12.3.2009",0.558,3
"ST_310340","12.6.2012",0.625,2
"ST_310340","14.6.2006",0.575,3
"ST_310340","19.4.2018",0.707,2
"ST_310340","22.6.2016",0.62,2
"ST_310340","9.4.2008",0.69,2
"ST_310360","12.6.2012",0.096,5
"ST_310360","14.6.2006",0.481,3
"ST_310360","14.7.2016",0.265,4
"ST_310360","2.4.2019",0.661,2
"ST_310360","28.2.2019",0.588,3
"ST_310360","29.6.2009",0.355,4
"ST_310360","6.5.2020",0.586,3
"ST_310380","15.5.2012",0.455,3
"ST_310380","15.8.2006",0.25,4
"ST_310380","21.7.2010",0.461,3
"ST_310380","24.4.2019",0.521,3
"ST_310380","26.7.2016",0.404,3
"ST_310380","28.4.2009",0.435,3
"ST_310380","4.9.2019",0.42,3
"ST_310380","5.3.2018",0.601,2
"ST_310410","10.4.2019",0.147,5
"ST_310410","15.8.2006",0.166,5
"ST_310410","18.6.2009",0.268,4
"ST_310410","21.7.2010",0.18,5
"ST_310410","25.4.2012",0.303,4
"ST_310410","8.8.2016",0.152,5
"ST_310420","10.4.2019",0.147,5
"ST_310420","15.8.2006",0.053,5
"ST_310420","16.8.2016",0.196,5
"ST_310420","17.6.2009",0.21,4
"ST_310420","9.5.2012",0.203,4
"ST_310430","11.4.2019",0.246,4
"ST_310430","11.8.2006",0.173,5
"ST_310430","13.8.2009",0.176,5
"ST_310430","23.8.2016",0.24,4
"ST_310430","9.5.2012",0.195,5
"ST_310480","10.5.2010",0.409,3
"ST_310480","17.7.2013",0.438,3
"ST_310480","18.7.2006",0.165,5
"ST_310480","21.4.2016",0.466,3
"ST_310480","4.6.2019",0.577,3
"ST_310490","10.5.2010",0.29,4
"ST_310490","17.7.2013",0.413,3
"ST_310490","18.7.2006",0.351,4
"ST_310490","28.4.2016",0.49,3
"ST_310490","4.6.2019",0.501,3
"ST_310530","1.7.2010",0.442,3
