Site ID,Sampling date,eqr,eqc
BEVL_VMM_12000,19.7.2007,0.45,4
BEVL_VMM_12000,6.6.2014,0.45,4
BEVL_VMM_12000,18.7.2018,0.4,4
BEVL_VMM_12000,8.5.1989,0.55,3
BEVL_VMM_12000,12.9.2016,0.4,4
BEVL_VMM_12000,24.8.2000,0.5,3
BEVL_VMM_12000,18.6.1999,0.6,3
BEVL_VMM_12000,9.10.1992,0.5,3
BEVL_VMM_12000,20.9.2012,0.4,4
BEVL_VMM_12000,7.9.2006,0.7,2
BEVL_VMM_12000,6.6.1991,0.3,4
BEVL_VMM_12000,27.9.2011,0.35,4
BEVL_VMM_12000,19.7.2010,0.35,4
BEVL_VMM_12000,30.9.2002,0.4,4
BEVL_VMM_12000,13.10.2021,0.65,3
BEVL_VMM_12000,2.8.2004,0.25,5
BEVL_VMM_12000,10.10.2022,0.5,3
BEVL_VMM_12000,26.9.2017,0.35,4
BEVL_VMM_12000,11.6.2013,0.45,4
BEVL_VMM_12000,7.10.1998,0.35,4
BEVL_VMM_12000,30.6.2008,0.4,4
BEVL_VMM_12000,24.3.2005,0.5,3
BEVL_VMM_12000,8.10.2019,0.35,4
BEVL_VMM_12000,30.9.2015,0.3,4
BEVL_VMM_12000,31.5.2001,0.55,3
BEVL_VMM_12000,5.5.2009,0.6,3
BEVL_VMM_12000,2.9.1994,0.2,5
BEVL_VMM_12000,18.8.2003,0.35,4
BEVL_VMM_80000,22.6.2000,0.6,3
BEVL_VMM_80000,24.6.1993,0.55,3
BEVL_VMM_80000,1.4.2008,0.6,3
BEVL_VMM_80000,31.8.1994,0.55,3
BEVL_VMM_80000,19.5.2004,0.8,2
BEVL_VMM_80000,13.10.2010,0.8,2
BEVL_VMM_80000,18.7.1991,0.65,3
BEVL_VMM_80000,6.11.1989,0.4,4
BEVL_VMM_80000,7.12.2004,0.8,2
BEVL_VMM_80000,2.10.1997,0.75,2
BEVL_VMM_80000,29.8.1990,0.4,4
BEVL_VMM_80000,29.9.1992,0.65,3
BEVL_VMM_80000,30.10.2013,0.7,2
BEVL_VMM_80000,17.8.2005,1,1
BEVL_VMM_80000,23.6.1995,0.55,3
BEVL_VMM_80000,16.7.2004,0.95,1
BEVL_VMM_80000,7.6.2011,0.95,1
BEVL_VMM_80000,25.5.2022,0.9,1
BEVL_VMM_80000,25.4.2001,0.55,3
BEVL_VMM_80000,22.8.2002,0.7,2
BEVL_VMM_80000,17.7.1998,0.55,3
BEVL_VMM_80000,7.5.2019,0.7,2
BEVL_VMM_80000,14.9.2016,0.8,2
BEVL_VMM_80000,10.9.2019,0.85,2
BEVL_VMM_80000,2.10.1996,0.65,3
BEVL_VMM_80000,8.8.2003,0.95,1
BEVL_VMM_80000,30.9.2004,0.8,2
BEVL_VMM_80000,8.11.2001,0.6,3
BEVL_VMM_80000,20.10.2006,0.9,1
BEVL_VMM_80000,1.9.1998,0.6,3
BEVL_VMM_80000,1.4.2004,0.65,3
BEVL_VMM_80000,5.10.1999,0.75,2
BEVL_VMM_80000,7.9.2007,0.75,2
BEVL_VMM_80000,24.3.2003,0.6,3
BEVL_VMM_80000,13.4.2016,0.85,2
