Site ID,Sampling date,eqr,eqc
ST_415155,18.4.2005,0.852,1
ST_415155,7.3.2006,0.804,1
ST_415155,24.5.2007,0.807,2
ST_415155,3.3.2009,0.727,2
ST_415155,7.4.2010,0.813,1
ST_415155,7.4.2011,0.893,1
ST_415155,17.4.2012,0.885,1
ST_415155,4.4.2013,0.923,1
ST_310110,20.7.2005,0.481,3
ST_310110,22.6.2006,0.572,3
ST_310110,27.8.2008,0.777,2
ST_310110,11.8.2009,0.68,2
ST_310110,22.6.2010,0.888,2
ST_310110,30.8.2011,0.782,2
ST_310110,1.8.2012,0.706,2
ST_310110,29.8.2013,0.777,2
ST_410720,16.6.2005,NA,3
ST_410720,26.6.2006,NA,4
ST_410720,13.6.2007,NA,4
ST_410720,1.7.2008,NA,4
ST_410720,16.6.2009,NA,3
ST_410720,28.7.2010,NA,4
ST_410720,22.6.2011,NA,3
ST_410720,12.6.2012,NA,3
ST_410720,14.8.2013,NA,4
ST_2115094,9.5.2005,0.994,1
ST_2115094,6.3.2006,0.998,1
ST_2115094,11.4.2007,0.938,1
ST_2115094,3.3.2009,0.964,1
ST_2115094,25.3.2010,0.863,2
ST_2115094,11.4.2011,0.895,2
ST_2115094,1.3.2012,0.98,1
ST_2115094,18.4.2013,0.935,1
