Site ID,Sampling date,eqr,eqc
4174660,29.09.2005,NA,NA
4174660,18.09.2008,0.652345666,2
4174660,17.07.2009,0.661561844,2
4174660,25.08.2010,0.645709626,2
4174660,12.07.2011,0.649518875,2
4174660,27.08.2012,0.683755461,1
4175100,28.08.2007,0.278063895,4
4174660,26.06.2013,NA,NA
4174660,02.07.2014,0.529649224,2
4174660,16.07.2015,0.575254983,2
4174660,24.08.2016,0.689344281,1
4174660,30.08.2017,0.712839645,1
4175450,02.07.2014,0.612642457,2
4175450,16.07.2015,0.685787519,1
4175450,04.08.2016,0.661768282,2
4175450,29.08.2017,0.545666157,2
4175100,25.08.2010,0.770255831,1
4175100,11.07.2011,0.760508612,1
4175100,27.08.2012,0.718079015,1
4175100,27.06.2013,NA,NA
4175100,02.07.2014,0.642399827,2
4175100,16.07.2015,0.721284309,1
4175100,05.08.2016,0.755108957,1
4175100,29.08.2017,0.725440631,1
4175100,17.09.2008,0.684069314,1
4175100,17.07.2009,0.714413136,1
4175450,29.09.2005,NA,NA
4177320,30.09.2005,NA,NA
4175450,22.08.2006,NA,NA
4175450,17.09.2008,0.882112093,1
4175450,17.07.2009,0.62864581,2
4175450,25.08.2010,0.763444406,1
4175450,11.07.2011,0.700765386,1
4175450,27.08.2012,0.655302843,2
4177320,18.07.2009,0.709011209,1
4177320,12.07.2013,0.616739187,2
4177320,24.08.2010,0.750399918,1
4177320,11.07.2011,0.712915078,1
4177320,25.08.2012,0.728127847,1
4177320,03.07.2014,0.675836716,1
4177320,11.08.2015,0.638746394,2
4177320,25.08.2016,0.726573567,1
4177320,22.08.2017,0.807584183,1
4178103,30.09.2005,NA,NA
4175450,27.06.2013,NA,NA
4178000,25.08.2012,0.738406459,1
4178000,12.07.2013,0.621340206,2
4178000,02.07.2014,0.598095963,2
4178000,29.06.2005,NA,NA
4178000,15.07.2015,0.677336105,1
4178000,24.08.2016,0.728560239,1
4178000,21.08.2006,0.834080839,1
4178000,22.08.2017,0.702845444,1
4178103,29.06.2005,NA,NA
4178000,27.09.2006,NA,NA
4178000,04.10.2007,NA,NA
4178000,17.09.2008,0.809167252,1
4178000,18.07.2009,0.732792546,1
4178103,21.06.2006,NA,NA
4178103,23.08.2006,NA,NA
4178000,24.08.2010,0.807842466,1
4178000,11.07.2011,0.655342387,2
4178103,27.09.2006,NA,NA
4178103,06.08.2007,0.617561469,2
4178103,25.09.2007,NA,NA
4178103,25.08.2012,0.746295071,1
4178103,28.06.2013,NA,NA
4178103,05.08.2014,0.795189203,1
4178103,11.08.2015,0.656433543,2
4178103,03.08.2016,0.769644034,1
4178103,17.09.2008,0.902765041,1
4178103,18.07.2009,0.722547314,1
4178103,24.08.2010,0.806182865,1
4178103,22.08.2017,0.748882278,1
4178103,11.07.2011,0.798977316,1
4177320,21.08.2006,NA,NA
4178455,28.06.2005,NA,NA
4177320,27.09.2006,NA,NA
4178127,29.09.2005,NA,NA
4178127,23.08.2006,NA,NA
4178127,12.08.2008,0.365088546,3
4178127,17.09.2008,NA,NA
4178127,12.08.2009,0.416811843,3
4178455,22.06.2006,NA,NA
4178127,19.08.2010,0.45164364,3
4178455,27.09.2006,0.922428427,1
4178127,31.08.2011,0.374623051,3
4178127,23.08.2012,0.402363454,3
4178127,07.08.2013,0.48392173,3
4178127,23.07.2014,0.476991305,3
4178127,29.07.2015,0.464812423,3
4178455,04.10.2007,NA,NA
4178127,23.08.2017,0.378135828,3
4178455,18.09.2008,0.940198352,1
4177320,25.09.2007,0.794981835,1
4178455,19.07.2009,0.951666883,1
4177320,17.09.2008,0.781411959,1
4178455,25.08.2010,0.932062441,1
4178750,09.09.2002,NA,NA
4178750,29.08.2003,NA,NA
4178455,09.07.2011,0.874256628,1
4178750,14.09.2004,NA,NA
4178455,25.08.2012,0.906324135,1
4178650,29.09.2005,NA,NA
4178750,08.09.2005,NA,NA
4178650,21.08.2006,NA,NA
4178455,11.07.2013,0.808843453,1
4178650,19.07.2009,0.801486874,1
4178455,09.09.2014,0.941401715,1
4178455,12.08.2015,0.875999089,1
4178650,26.08.2010,0.901749187,1
4178650,09.07.2011,0.861654802,1
4178455,02.08.2016,0.889217589,1
4178455,24.08.2017,0.888706742,1
