Site ID,Sampling date,eqr,eqc
RBMP-5-1,27.8.2007,0.445089171,3
RBMP-5-1,21.8.2008,0.256240316,4
RBMP-5-1,19.8.2009,0.544992358,2
RBMP-5-1,24.8.2011,0.564848963,2
RBMP-5-1,18.8.2012,0.384930696,3
RBMP-5-1,19.9.2013,0.655067474,1
RBMP-5-1,14.10.2014,0.620410417,2
RBMP-5-1,1.10.2015,0.672621735,1
RBMP-5-1,7.10.2016,0.478712792,2
RBMP-5-1,27.9.2017,0.599136747,2
RBMP-5-2,28.8.2007,0.471809174,2
RBMP-5-2,20.8.2008,0.695036996,1
RBMP-5-2,27.8.2009,0.70025213,1
RBMP-5-2,26.8.2011,0.645296823,1
RBMP-5-2,29.8.2012,0.648977015,1
RBMP-5-2,12.9.2013,0.815608266,1
RBMP-5-2,3.10.2014,0.684596607,1
RBMP-5-2,5.10.2015,0.794896503,1
RBMP-5-2,6.10.2016,0.703323182,1
RBMP-5-2,22.9.2017,0.753412364,1
RBMP-5-3,17.8.2007,0.515327095,2
RBMP-5-3,18.8.2008,0.407393995,3
RBMP-5-3,18.8.2009,0.50800076,2
RBMP-5-3,23.8.2011,0.523381489,2
RBMP-5-3,27.8.2012,0.443200581,3
RBMP-5-3,16.9.2013,0.552840766,2
RBMP-5-3,1.10.2014,0.583976956,2
RBMP-5-3,21.9.2015,0.243247465,4
RBMP-5-3,4.10.2016,0.513090472,2
RBMP-5-3,21.9.2017,0.375581883,3
RBMP-5-4,28.8.2007,0.851704627,1
RBMP-5-4,27.8.2008,0.759654874,1
RBMP-5-4,27.8.2009,0.72438244,1
RBMP-5-4,26.8.2011,0.845701971,1
RBMP-5-4,29.8.2012,0.746442742,1
RBMP-5-4,17.9.2013,0.855319512,1
RBMP-5-4,14.10.2014,0.887052826,1
RBMP-5-4,30.9.2015,0.812668591,1
RBMP-5-4,6.10.2016,0.865560983,1
RBMP-5-4,25.9.2017,0.852850774,1
RBMP-5-5,29.8.2007,0.646849026,1
RBMP-5-5,19.8.2008,0.777252672,1
RBMP-5-5,21.8.2009,0.704716779,1
RBMP-5-5,17.8.2011,0.876540981,1
RBMP-5-5,27.8.2012,0.83997389,1
RBMP-5-5,12.9.2013,0.849863566,1
RBMP-5-5,25.9.2014,0.803156735,1
RBMP-5-5,5.10.2015,0.786218019,1
RBMP-5-5,16.10.2016,0.86984915,1
RBMP-5-5,25.9.2017,0.753232703,1
RBMP-5-6,27.8.2007,0.495382752,2
RBMP-5-6,21.8.2008,0.553929966,2
RBMP-5-6,19.8.2009,0.455211239,2
RBMP-5-6,17.8.2011,0.486041328,2
RBMP-5-6,28.8.2012,0.557310447,2
RBMP-5-6,17.9.2013,0.718654984,1
RBMP-5-6,14.10.2014,0.622148174,2
RBMP-5-6,1.10.2015,0.546343069,2
RBMP-5-6,5.10.2016,0.674537885,1
RBMP-5-6,25.9.2017,0.706880898,1
RBMP-5-7,29.8.2007,0.589317468,2
RBMP-5-7,20.8.2008,0.560119923,2
RBMP-5-7,27.8.2009,0.547883032,2
RBMP-5-7,17.8.2011,0.765282056,1
RBMP-5-7,29.8.2012,0.863528732,1
RBMP-5-7,12.9.2013,0.913556442,1
RBMP-5-7,25.9.2014,0.886103442,1
RBMP-5-7,30.9.2015,0.820298315,1
RBMP-5-7,5.7.2016,0.822035126,1
RBMP-5-7,22.9.2017,0.830497123,1
RBMP-6-1,21.8.2007,0.096345337,5
RBMP-6-1,22.8.2008,0.13553406,5
RBMP-6-1,24.8.2009,0.216799644,4
RBMP-6-1,1.9.2011,0.295296206,4
