"Site ID","Sampling date","eqr","eqc"
51525,"14.05.2003",0.928743314,"2"
51525,"13.11.2003",0.888261523,"2"
51525,"10.05.2004",0.934951806,"2"
51525,"01.10.2004",0.973421633,"1"
51525,"06.04.2006",0.923997532,"2"
51525,"05.09.2006",0.955047565,"2"
51525,"16.05.2008",0.979238161,"1"
51525,"07.11.2008",0.928518133,"2"
51525,"30.04.2009",0.982963411,"1"
51525,"01.10.2009",0.967648973,"1"
51525,"05.05.2010",1.023135553,"1"
51525,"27.10.2010",0.931254794,"2"
51525,"23.03.2011",0.923646892,"2"
51525,"25.10.2011",0.940043707,"2"
51525,"29.05.2012",0.892608854,"2"
51525,"06.09.2012",0.883646937,"3"
51525,"08.05.2013",0.878294423,"3"
51525,"12.09.2013",0.887792037,"2"
51525,"15.04.2014",0.93560057,"2"
51525,"10.09.2014",0.949545254,"2"
51525,"10.04.2015",0.967436975,"1"
51525,"22.09.2015",0.907289845,"2"
51525,"22.03.2016",0.886674386,"2"
51525,"29.11.2016",0.934783293,"2"
51525,"16.05.2017",0.830858933,"3"
51525,"08.11.2017",0.988592709,"1"
51525,"14.05.2018",0.881360563,"2"
51525,"03.09.2018",0.889966353,"3"
51525,"29.05.2019",0.96027662,"2"
51525,"17.09.2020",0.834115238,"5"
51525,"14.05.2021",0.946312002,"2"
51525,"18.10.2021",0.97470495,"1"
51525,"08.04.2022",0.94840901,"2"
51525,"16.09.2022",0.948861047,"2"
51525,"03.05.2023",0.970851307,"2"
51525,"09.10.2023",1.012151734,"1"
51527,"16.04.2003",0.89636395,"2"
51527,"30.10.2003",0.846309947,"3"
51527,"19.10.2006",0.890514599,"2"
51527,"16.05.2013",0.960847551,"2"
51527,"06.11.2013",1.061379912,"1"
51527,"31.03.2014",1.001341186,"1"
51527,"24.09.2014",0.999316915,"1"
51527,"20.04.2021",1.045859714,"1"
51527,"09.11.2021",1.007086069,"1"
51527,"11.04.2022",1.043918473,"1"
51527,"27.10.2022",1.021038297,"1"
51527,"29.03.2023",0.951129313,"2"
51527,"29.09.2023",1.076060939,"1"
51527,"11.04.2024",1.052984579,"1"
51546,"08.03.2002",0.760246918,"3"
51546,"19.09.2002",0.835414198,"3"
51546,"23.04.2003",0.794061908,"3"
51546,"11.11.2003",0.824444813,"3"
51546,"23.03.2006",0.72736818,"3"
51546,"29.09.2006",0.739416814,"3"
51546,"11.05.2010",0.73902024,"3"
51546,"21.10.2010",0.801698379,"3"
51546,"21.03.2014",0.689751732,"4"
51546,"15.09.2014",0.71316106,"4"
51546,"08.03.2017",0.693943368,"4"
51550,"01.05.2002",0.900301674,"3"
51550,"26.11.2002",0.872087849,"3"
51550,"07.10.2004",0.840116379,"3"
