Site ID,Sampling date,eqr,eqc
KS1,14.4.2010,0.842,2
KS1,15.4.2011,0.845,2
KS1,13.4.2012,0.791,2
KS1,15.4.2013,0.807,2
KS1,10.4.2014,0.764,2
KS1,15.4.2015,0.779,2
KS1,8.4.2016,0.695,2
KS1,13.4.2017,0.702,2
KS1,18.4.2018,0.678,2
KS1,8.4.2019,0.631,2
KS2,14.4.2010,0.796,2
KS2,15.4.2011,0.934,2
KS2,13.4.2012,0.832,2
KS2,15.4.2013,0.778,2
KS2,10.4.2014,0.733,2
KS2,15.4.2015,0.77,2
KS2,8.4.2016,0.673,2
KS2,13.4.2017,0.667,2
KS2,18.4.2018,0.63,2
KS2,8.4.2019,0.606,2
H2,14.4.2010,0.813,2
H2,15.4.2011,0.848,2
H2,13.4.2012,0.71,2
H2,15.4.2013,0.714,2
H2,10.4.2014,0.584,3
H2,15.4.2015,0.63,2
H2,8.4.2016,0.718,2
H2,13.4.2017,0.555,3
H2,18.4.2018,0.424,3
H2,8.4.2019,0.576,3
