Site ID,Sampling date,eqr,eqc
1,03.09.2005,1.02,1
1,04.09.2010,1.05,1
1,04.10.2011,1.05,1
1,09.09.2016,1.04,1
1,11.09.2018,1.02,1
1,13.09.2012,1.04,1
1,13.09.2015,1.09,1
1,15.09.2013,1.06,1
1,15.09.2014,1.07,1
1,16.09.2006,1.02,1
1,16.09.2008,1.08,1
1,17.09.2017,1.01,1
1,19.09.2009,1.07,1
1,20.09.2019,1.05,1
1,20.10.2004,1.1,1
1,25.09.2007,1.05,1
6,02.10.2011,0.97,1
6,05.09.2016,1.03,1
6,07.09.2018,1.02,1
6,08.09.2017,1.01,1
6,08.09.2019,0.97,1
6,11.09.2005,1.04,1
6,16.09.2015,1.01,1
6,19.09.2008,1.03,1
6,19.09.2010,1.02,1
6,20.09.2006,1.01,1
6,21.10.2004,1.06,1
6,22.09.2009,0.97,1
6,22.09.2014,1.03,1
6,24.09.2012,0.96,1
6,24.09.2013,0.99,1
6,27.09.2007,0.99,1
14,03.10.2012,0.92,1
14,05.10.2006,0.87,2
14,05.10.2007,0.87,2
14,05.10.2014,0.9,2
14,09.10.2013,0.93,1
14,10.10.2011,0.89,2
14,18.10.2010,0.91,1
14,21.10.2016,0.97,1
14,22.10.2008,0.9,2
17,02.10.2011,1.07,1
17,05.09.2016,1.06,1
17,07.09.2018,1.03,1
17,08.09.2017,1.07,1
17,09.09.2019,1.04,1
17,11.09.2005,1,1
17,16.09.2015,1.07,1
17,19.09.2010,1.06,1
17,20.09.2006,1.03,1
17,21.10.2004,1.05,1
17,22.09.2009,1.05,1
17,22.09.2014,1.09,1
17,24.09.2012,1.03,1
17,24.09.2013,1.08,1
17,27.09.2007,1.08,1
22,02.11.2004,1.17,1
22,05.09.2019,1.17,1
22,07.09.2015,1.16,1
22,09.09.2018,1.21,1
22,10.09.2016,1.21,1
22,11.09.2013,1.19,1
22,11.09.2017,1.22,1
22,15.09.2008,1.13,1
22,15.09.2009,1.19,1
22,16.09.2012,1.18,1
22,18.09.2007,1.15,1
22,19.09.2014,1.19,1
22,21.09.2006,1.11,1
22,22.09.2011,1.16,1
22,26.09.2005,1.23,1
22,27.09.2010,1.19,1
25,02.11.2017,1.07,1
25,03.11.2006,0.98,1
25,06.11.2015,0.96,1
25,13.10.2016,1.28,1
25,15.11.2007,0.84,2
25,16.10.2013,1.12,1
25,17.10.2008,0.74,2
25,17.10.2014,0.89,3
25,25.10.2012,1.15,1
25,27.10.2011,1.12,1
25,28.10.2010,1.19,1
26,02.11.2017,0.97,1
26,03.11.2006,1.05,1
26,06.11.2015,1.14,1
26,15.11.2007,1.12,1
26,16.10.2013,0.96,1
26,17.10.2008,1.09,1
26,17.10.2014,1.19,1
26,25.10.2012,1.13,1
26,27.10.2011,0.96,1
26,28.10.2010,1.07,1
28,06.05.2010,1.09,1
28,10.04.2007,1.1,1
28,13.05.2013,1.04,1
28,14.04.2015,1.25,1
28,18.04.2018,1.11,1
28,21.05.2008,1,1
28,24.04.2017,1.07,1
28,27.04.2011,1.13,1
28,28.04.2009,1.08,1
31,01.10.2011,1.02,1
31,04.09.2016,1.03,1
31,06.09.2018,1.02,1
31,07.09.2017,0.97,1
31,10.09.2005,0.99,1
31,18.09.2008,1.04,1
31,18.09.2010,1.04,1
31,21.09.2006,1.03,1
31,21.09.2009,1.05,1
31,21.09.2014,1.04,1
31,23.09.2012,0.97,1
31,23.09.2013,1.01,1
31,28.09.2007,1,1
31,30.09.2019,1.01,1
34,03.10.2007,0.98,1
34,07.09.2005,1,1
34,08.10.2015,1.03,1
34,18.09.2016,1.08,1
34,21.09.2018,1.07,1
34,23.09.2010,1.06,1
34,23.09.2017,1.03,1
34,25.09.2006,0.96,1
34,25.09.2008,0.99,1
34,25.09.2019,1.04,1
34,26.09.2012,1.03,1
34,26.09.2014,1.06,1
34,27.09.2013,1.08,1
34,28.09.2009,1.04,1
34,28.09.2011,1.05,1
42,01.06.2004,0.91,2
42,03.06.1999,0.8,2
42,03.06.2003,0.93,2
42,06.06.2006,0.93,2
42,08.06.2005,1.03,1
42,11.06.2001,0.77,3
42,16.06.1996,1.01,1
42,17.06.1997,0.97,2
42,22.05.2002,0.93,2
61,16.09.2008,1.05,1
61,17.09.2017,1.1,1
61,18.09.2009,1.09,1
61,20.09.2019,1.06,1
61,20.10.2004,1.07,1
61,25.09.2007,1.05,1
63,03.09.2019,1.29,1
63,03.11.2004,1.2,1
63,05.09.2015,1.17,1
63,08.09.2018,1.27,1
63,09.09.2013,1.18,1
63,09.09.2016,1.25,1
63,10.09.2017,1.24,1
63,12.09.2007,1.19,1
63,12.09.2010,1.2,1
63,13.09.2008,1.21,1
63,14.09.2009,1.2,1
63,15.09.2012,1.25,1
