Site ID,Sampling date,eqr,eqc
1,16.5.2012,1,1
1,14.5.2013,1,1
1,5.5.2014,1,1
1,6.5.2015,0.84,2
1,17.5.2016,0.96,1
1,17.5.2017,0.96,1
1,2.5.2018,1,1
1,14.5.2019,0.88,2
2,16.5.2012,0.92,1
2,15.5.2013,0.84,2
2,27.4.2014,0.96,1
2,7.5.2015,1,1
2,17.5.2016,0.92,1
2,17.5.2017,0.96,1
2,15.5.2018,0.92,1
2,15.5.2019,0.96,1
3,7.5.2011,1,1
3,22.5.2013,1,1
3,2.5.2014,0.96,1
3,12.5.2015,0.76,2
3,4.5.2016,0.96,1
3,11.5.2017,0.88,2
3,17.5.2018,1,1
3,14.5.2019,1,1
4,15.5.2012,1,1
4,9.5.2013,1,1
4,24.5.2014,0.8,2
4,18.5.2015,0.84,2
4,18.5.2016,1,1
4,19.5.2017,0.84,2
4,8.5.2018,0.96,1
4,2.5.2019,0.8,2
5,19.5.2012,0.96,1
5,13.5.2013,1,1
5,24.5.2014,0.96,1
5,18.5.2015,1,1
5,18.5.2016,0.96,1
5,10.5.2017,1,1
5,8.5.2018,0.96,1
5,2.5.2019,1,1
6,16.5.2012,0.44,3
6,15.5.2013,0.16,5
6,26.4.2014,0.92,1
6,7.5.2015,0.76,2
6,17.5.2016,0.96,1
6,17.5.2017,0.76,2
6,2.5.2018,0.52,3
6,14.5.2019,0.72,2
7,20.5.2012,1,1
7,11.5.2013,1,1
7,14.5.2014,1,1
7,17.5.2015,0.84,2
7,17.5.2016,0.92,1
7,19.5.2017,0.84,2
7,17.5.2018,0.76,2
7,15.5.2019,0.68,3
8,19.4.2006,1,1
8,19.5.2010,0.44,3
8,16.5.2012,1,1
8,10.5.2013,0.76,2
8,14.5.2014,1,1
8,17.5.2015,0.96,1
8,17.5.2016,0.92,1
8,17.5.2017,0.92,1
8,15.5.2018,0.96,1
8,7.5.2019,0.96,1
9,5.5.2012,0.92,1
9,8.5.2013,1,1
9,23.4.2014,0.8,2
9,4.5.2015,1,1
9,9.5.2016,0.88,2
9,3.5.2017,0.64,3
9,25.4.2018,0.4,3
9,1.5.2019,0.36,4
10,1.10.2003,1,1
10,25.9.2012,1,1
10,26.9.2013,1,1
10,26.9.2014,1,1
10,29.9.2015,1,1
10,22.9.2016,0.92,1
10,26.10.2017,1,1
10,4.10.2018,0.92,1
10,23.9.2019,1,1
