Site ID,Sampling date,eqr,eqc
1240-BIO,18.6.2006,1.134408602,1
1240-BIO,13.7.2008,1.037634409,1
1240-BIO,4.8.2009,1.193548387,1
1240-BIO,1.7.2010,1.198924731,1
1240-BIO,28.6.2011,1.080645161,1
1240-BIO,9.7.2013,1.193548387,1
1240-BIO,2.7.2014,1.032258065,1
1240-BIO,30.6.2015,1.059139785,1
1219-BIO,25.7.2007,0.806451613,2
1219-BIO,6.5.2008,1.069892473,1
1219-BIO,24.6.2009,1.016129032,1
1219-BIO,4.5.2010,1.112903226,1
1219-BIO,10.7.2012,0.897849462,1
1219-BIO,15.7.2013,0.908602151,1
1219-BIO,23.7.2014,0.994623656,1
1219-BIO,13.7.2015,0.913978495,1
