"Site ID","Sampling date","eqr","eqc"
"NRW_013286","11.7.2006",NA,3
"NRW_013286","22.5.2018",NA,3
"NRW_013286","23.4.2019",NA,3
"NRW_013286","3.5.2011",NA,3
"NRW_013286","3.6.2008",NA,4
"NRW_013286","5.5.2009",NA,4
"NRW_013286","6.5.2014",NA,3
"NRW_013286","7.8.2007",NA,4
"NRW_013286","8.5.2012",NA,2
"NRW_013286","8.8.2016",NA,3
"NRW_013298","23.5.2018",NA,3
"NRW_013298","24.4.2019",NA,3
"NRW_013298","3.5.2011",NA,4
"NRW_013298","3.6.2008",NA,4
"NRW_013298","5.5.2009",NA,4
"NRW_013298","6.5.2014",NA,3
"NRW_013298","7.8.2007",NA,5
"NRW_013298","8.5.2012",NA,3
"NRW_013298","8.8.2016",NA,3
"NRW_013298","8.9.2006",NA,5
"NRW_024004","1.7.2008",0.274,4
"NRW_024004","26.9.2007",0.159,5
"NRW_024004","27.5.2015",0.167,5
"NRW_024004","3.5.2012",0.35,4
"NRW_024004","7.6.2018",0.332,4
"NRW_100067","10.5.2006",0.687,2
"NRW_100067","18.3.2011",0.799,2
"NRW_100067","19.4.2018",0.707,2
"NRW_100067","24.3.2015",0.809,1
"NRW_100067","30.3.2009",0.741,2
"NRW_100092","1.4.2009",0.805,1
"NRW_100092","22.3.2019",0.748,2
"NRW_100092","23.3.2016",0.79,2
"NRW_100092","26.4.2006",0.686,2
"NRW_100092","9.3.2012",0.782,2
"NRW_100407","10.5.2006",0.833,1
"NRW_100407","18.3.2011",0.887,1
"NRW_100407","19.4.2018",0.808,1
"NRW_100407","2.4.2009",0.867,1
"NRW_100407","24.3.2015",0.805,1
"NRW_100493","1.4.2009",0.888,1
"NRW_100493","11.4.2019",0.877,1
"NRW_100493","23.3.2016",0.888,1
"NRW_100493","26.4.2006",0.858,1
"NRW_100493","9.3.2012",0.834,1
"NRW_100791","11.4.2019",0.88,1
"NRW_100791","13.3.2012",0.785,2
"NRW_100791","13.4.2016",0.767,2
"NRW_100791","19.5.2009",0.652,2
"NRW_100791","3.5.2006",0.736,2
"NRW_101000","11.4.2019",0.798,2
"NRW_101000","14.4.2009",0.806,1
"NRW_101000","15.5.2012",0.805,1
"NRW_101000","16.5.2006",0.764,2
"NRW_101000","18.3.2016",0.685,2
"NRW_101205","15.4.2015",0.771,2
"NRW_101205","16.5.2006",0.814,1
"NRW_101205","20.4.2018",0.756,2
"NRW_101205","25.3.2011",0.738,2
"NRW_101205","7.4.2009",0.835,1
"NRW_101904","17.5.2006",0.963,1
"NRW_101904","22.4.2015",0.828,1
"NRW_101904","24.4.2018",0.909,1
"NRW_101904","30.3.2011",0.892,1
"NRW_101904","7.4.2009",0.974,1
"NRW_102003","15.3.2012",0.771,2
"NRW_102003","16.4.2019",0.788,2
"NRW_102003","22.3.2016",0.727,2
"NRW_102003","4.5.2006",0.819,1
"NRW_102003","8.4.2009",0.801,1
"NRW_102301","17.3.2016",0.711,2
"NRW_102301","29.3.2012",0.732,2
"NRW_102301","4.5.2006",0.769,2
"NRW_102301","8.4.2009",0.817,1
"NRW_102301","8.4.2019",0.746,2
"NRW_102805","24.4.2018",0.663,2
"NRW_102805","24.5.2006",0.717,2
"NRW_102805","28.4.2015",0.721,2
"NRW_102805","30.3.2011",0.645,2
"NRW_102805","7.5.2009",0.904,1
"NRW_103202","1.4.2011",0.897,1
"NRW_103202","22.4.2015",0.762,2
"NRW_103202","24.5.2006",0.78,2
"NRW_103202","3.5.2018",0.871,1
"NRW_103202","9.4.2009",0.775,2
"NRW_104103","15.5.2009",0.713,2
"NRW_104103","22.6.2006",0.521,3
"NRW_104103","30.4.2015",0.314,4
"NRW_104103","7.4.2011",0.693,2
"NRW_104103","7.5.2018",0.703,2
"NRW_104700","14.4.2011",0.502,3
"NRW_104700","23.6.2006",0.273,4
"NRW_104700","25.5.2009",0.492,3
"NRW_104700","29.4.2015",0.16,5
"NRW_104700","7.5.2018",0.4,4
"NRW_105600","2.6.2009",0.523,3
"NRW_105600","21.4.2011",0.606,2
"NRW_105600","29.4.2015",0.322,4
"NRW_105600","29.6.2006",0.475,3
"NRW_105600","8.5.2018",0.313,4
"NRW_105703","17.4.2015",0.395,4
"NRW_105703","2.6.2009",0.439,3
"NRW_105703","21.4.2011",0.328,4
"NRW_105703","29.6.2006",0.325,4
"NRW_105703","8.5.2018",0.295,4
"NRW_106100","17.4.2015",0.241,4
"NRW_106100","19.4.2011",0.477,3
"NRW_106100","30.6.2006",0.352,4
"NRW_106100","5.6.2009",0.444,3
"NRW_106100","9.5.2018",0.365,4
"NRW_106707","13.5.2015",0.777,2
"NRW_106707","19.4.2011",0.806,1
"NRW_106707","22.6.2009",0.838,1
"NRW_106707","30.6.2006",0.692,2
"NRW_106707","9.5.2018",0.979,1
"NRW_106902","12.5.2016",0.397,4
"NRW_106902","12.6.2009",0.372,4
"NRW_106902","13.5.2013",0.279,4
"NRW_106902","17.7.2006",0.184,5
"NRW_106902","25.6.2019",0.396,4
"NRW_107300","11.5.2015",0.687,2
"NRW_107300","15.4.2011",0.834,1
"NRW_107300","22.6.2009",0.808,1
"NRW_107300","23.5.2018",0.756,2
"NRW_107300","3.7.2006",0.656,2
"NRW_107610","13.5.2015",0.592,3
"NRW_107610","15.4.2011",0.586,3
"NRW_107610","15.5.2018",0.63,2
"NRW_107610","24.6.2009",0.693,2
"NRW_107610","3.7.2006",0.779,2
"NRW_107657","13.7.2006",0.76,2
"NRW_107657","15.5.2018",0.742,2
"NRW_107657","24.6.2009",0.823,1
"NRW_107657","29.5.2015",0.712,2
"NRW_107657","8.4.2011",0.746,2
"NRW_108583","11.4.2018",0.69,2
"NRW_108583","18.3.2015",0.777,2
"NRW_108583","18.4.2013",0.543,3
"NRW_108583","19.4.2007",0.727,2
"NRW_108583","24.3.2010",0.785,2
"NRW_108900","11.4.2018",0.717,2
"NRW_108900","12.3.2010",0.763,2
"NRW_108900","18.4.2013",0.768,2
"NRW_108900","19.3.2015",0.738,2
"NRW_108900","19.4.2007",0.704,2
"NRW_109204","14.4.2016",0.714,2
"NRW_109204","16.4.2009",0.821,1
"NRW_109204","17.4.2019",0.749,2
"NRW_109204","24.5.2007",0.73,2
"NRW_109204","5.4.2012",0.658,2
"NRW_109307","11.4.2013",0.752,2
"NRW_109307","12.3.2015",0.646,2
"NRW_109307","17.3.2010",0.611,2
"NRW_109307","25.4.2007",0.789,2
"NRW_109307","6.4.2018",0.697,2
"NRW_109502","14.4.2016",0.828,1
"NRW_109502","16.4.2009",0.769,2
"NRW_109502","18.4.2019",0.816,1
"NRW_109502","21.5.2007",0.713,2
"NRW_109502","29.3.2012",0.687,2
"NRW_109800","15.4.2016",0.836,1
"NRW_109800","18.4.2019",0.656,2
"NRW_109800","24.5.2007",0.825,1
"NRW_109800","27.4.2009",0.831,1
"NRW_109800","28.3.2012",0.785,2
"NRW_109903","16.5.2007",0.806,1
"NRW_109903","17.4.2018",0.786,2
"NRW_109903","20.4.2015",0.794,2
"NRW_109903","30.3.2010",0.812,1
"NRW_109903","6.5.2013",0.83,1
"NRW_111200","16.3.2015",0.629,2
"NRW_111200","18.4.2007",0.626,2
"NRW_111200","18.4.2018",0.696,2
"NRW_111200","31.3.2010",0.71,2
"NRW_111200","7.5.2013",0.687,2
"NRW_112100","11.5.2007",0.901,1
"NRW_112100","14.4.2010",0.878,1
"NRW_112100","16.4.2015",0.796,2
"NRW_112100","16.5.2013",0.847,1
"NRW_112100","17.4.2018",0.918,1
"NRW_112604","10.4.2019",0.764,2
"NRW_112604","15.4.2009",0.745,2
"NRW_112604","18.3.2016",0.699,2
"NRW_112604","18.4.2012",0.688,2
"NRW_112604","23.5.2006",0.716,2
"NRW_113906","10.4.2014",0.709,2
"NRW_113906","28.5.2008",0.654,2
"NRW_113906","30.5.2007",0.553,3
"NRW_113906","5.5.2011",0.592,3
"NRW_113906","7.4.2017",0.617,2
"NRW_114200","10.4.2017",0.518,3
"NRW_114200","16.4.2014",0.338,4
"NRW_114200","29.5.2008",0.425,3
"NRW_114200","31.5.2007",0.412,3
"NRW_114200","6.5.2011",0.436,3
"NRW_114601","19.5.2008",0.718,2
"NRW_114601","28.6.2006",0.637,2
"NRW_114601","4.7.2014",0.523,3
"NRW_114601","7.6.2011",0.768,2
"NRW_114601","8.5.2017",0.582,3
"NRW_114704","19.5.2008",0.16,5
"NRW_114704","28.6.2006",0.533,3
"NRW_114704","29.8.2017",0.148,5
"NRW_114704","4.7.2014",0.231,4
"NRW_114704","7.6.2011",0.258,4
"NRW_114716","10.5.2011",0.581,3
"NRW_114716","18.4.2017",0.515,3
"NRW_114716","2.7.2008",0.638,2
"NRW_114716","22.5.2014",0.454,3
"NRW_114716","5.6.2007",0.461,3
"NRW_115009","11.5.2011",0.884,1
"NRW_115009","13.6.2014",0.894,1
"NRW_115009","2.7.2008",0.786,2
"NRW_115009","21.4.2017",0.931,1
"NRW_115009","25.5.2007",0.915,1
"NRW_115009","8.4.2016",0.794,2
"NRW_115307","11.5.2011",0.933,1
"NRW_115307","17.12.2014",0.875,1
"NRW_115307","17.6.2008",0.891,1
"NRW_115307","25.5.2007",0.871,1
"NRW_115307","3.6.2014",0.884,1
"NRW_115307","8.5.2017",0.942,1
"NRW_117900","11.4.2017",0.775,2
"NRW_117900","14.5.2007",0.816,1
"NRW_117900","2.4.2014",0.731,2
"NRW_117900","26.5.2008",0.813,1
"NRW_117900","8.6.2011",0.789,2
"NRW_118102","16.4.2014",0.423,3
"NRW_118102","18.5.2011",0.399,4
"NRW_118102","22.5.2007",0.365,4
"NRW_118102","27.5.2008",0.398,4
"NRW_118102","6.4.2017",0.549,3
"NRW_119003","22.5.2007",0.402,3
"NRW_119003","26.5.2011",0.332,4
