"Site ID","Sampling date","eqr","eqc"
"BB_233_0824","1.10.2007",0.608,2
"BB_233_0824","12.7.2010",0.557,3
"BB_233_0824","13.9.2006",0.571,3
"BB_233_0824","15.4.2016",0.385,4
"BB_233_0824","18.5.2007",0.689,2
"BB_233_0824","29.5.2013",0.634,2
"BB_745_0164","16.5.2017",0.466,3
"BB_745_0164","17.9.2013",0.415,3
"BB_745_0164","19.9.2006",0.349,4
"BB_745_0164","25.6.2014",0.509,3
"BB_745_0164","29.4.2016",0.447,3
"BB_745_0164","9.3.2015",0.541,3
"BB_PT_MZB_341_0044","10.10.2004",0.565,3
"BB_PT_MZB_341_0044","12.8.2004",0.606,2
"BB_PT_MZB_341_0044","13.4.2016",0.587,3
"BB_PT_MZB_341_0044","16.5.2017",0.414,3
"BB_PT_MZB_341_0044","16.6.2005",0.562,3
"BB_PT_MZB_341_0044","22.10.2013",0.703,2
"BB_PT_MZB_341_0044","25.3.2005",0.534,3
"BB_PT_MZB_341_0044","25.3.2014",0.683,2
"BB_PT_MZB_341_0044","25.3.2015",0.655,2
"BB_PT_MZB_81_0077","15.6.2005",0.15,5
"BB_PT_MZB_81_0077","17.8.2004",0.082,5
"BB_PT_MZB_81_0077","19.3.2015",0.444,3
"BB_PT_MZB_81_0077","5.4.2017",0.233,4
"BB_PT_MZB_81_0077","6.10.2013",0.429,3
"BB_PT_MZB_81_0077","7.10.2004",0.219,4
"BB_PT_MZB_81_0077","7.4.2005",0.222,4
"BB_PT_MZB_81_0077","7.4.2016",0.164,5
"BB_PT_MZB_82_0261","15.6.2005",0.918,1
"BB_PT_MZB_82_0261","17.8.2004",0.858,1
"BB_PT_MZB_82_0261","18.3.2015",0.842,1
"BB_PT_MZB_82_0261","23.10.2013",0.951,1
"BB_PT_MZB_82_0261","4.4.2017",0.756,2
"BB_PT_MZB_82_0261","5.4.2016",0.969,1
"BB_PT_MZB_82_0261","7.10.2004",0.895,1
"BB_PT_MZB_82_0261","7.4.2005",0.782,2
