Site ID,Sampling date,eqr,eqc
6175600,04.08.2008,0.589025755,2
6177950,08.08.2008,0.372450843,3
6177950,29.06.2009,NA,NA
6177950,06.09.2010,0.511667144,2
6175600,09.07.2009,0.636908862,2
6177950,29.06.2011,NA,NA
6177950,14.08.2012,0.427806146,3
6177950,16.09.2013,0.324212725,4
6177950,10.06.2014,NA,NA
6177950,08.07.2015,0.198898635,4
6177950,06.07.2016,0.536112078,2
6175600,01.07.2010,0.57773324,2
6177950,01.08.2018,0.117526562,5
6177950,07.08.2019,0.512619499,2
6177950,27.07.2020,0.535918169,2
6177959,28.06.2010,NA,NA
6175600,15.09.2012,0.530274961,2
6177950,30.08.2021,0.565469164,2
6177959,07.08.2008,0.541119923,2
6177959,29.06.2009,NA,NA
6177988,19.06.2012,0.173085329,4
6177980,24.08.2021,0.691129839,1
6177988,29.06.2009,0.263360249,4
6177959,29.06.2011,NA,NA
6177988,29.06.2010,0.571165073,2
6177959,14.08.2012,0.352039812,3
6177959,17.09.2013,0.454591632,3
6177988,02.05.2011,NA,NA
6177959,11.06.2014,NA,NA
6177959,09.07.2015,0.358485063,3
6177988,26.06.2013,0.025736775,5
6177988,23.05.2014,NA,NA
6177988,10.06.2015,0.272957839,4
6177988,21.06.2016,0.280595742,4
6177959,07.07.2016,0.338109082,3
6177988,28.06.2018,0.219339545,4
6177959,28.06.2018,NA,NA
6177988,27.05.2019,NA,NA
6177988,06.05.2020,NA,NA
6177959,08.08.2019,0.440077019,3
6177988,08.04.2021,NA,NA
6177959,27.07.2020,0.349726746,3
6177959,06.07.2021,0.44401087,3
6178000,18.08.2008,NA,NA
6175600,05.08.2013,0.586032315,2
6178000,07.07.2009,NA,NA
6178000,13.09.2010,NA,NA
6178000,16.08.2012,NA,NA
6175600,28.07.2015,0.473206652,2
6177980,08.08.2008,0.561229607,2
6178000,18.09.2013,NA,NA
6178000,29.07.2015,NA,NA
6178000,06.07.2016,NA,NA
6177980,07.07.2009,0.51437031,2
6177980,06.09.2010,0.645427176,2
6177980,14.06.2011,NA,NA
6177980,16.08.2012,0.596107865,2
6177980,18.09.2013,0.51872978,2
6177980,12.06.2014,NA,NA
6177980,09.06.2015,NA,NA
6177980,10.08.2016,0.621301653,2
6178000,27.09.2018,NA,NA
6178000,05.09.2019,NA,NA
6178000,11.09.2020,NA,NA
6178000,23.08.2021,NA,NA
6178006,12.07.2011,0.605975658,2
6178006,12.07.2012,0.576410156,2
6178006,24.07.2013,0.670341158,2
6177980,27.09.2018,0.78467529,1
6177980,01.08.2019,0.747770459,1
6177980,28.07.2020,0.721079025,1
6178006,03.07.2018,0.707933416,1
6178006,26.06.2020,0.703868538,1
6178006,27.05.2021,NA,NA
6178006,26.06.2015,0.681050611,1
6178006,30.06.2016,0.695515478,1
6178023,13.08.2009,0.748025207,1
6178023,18.08.2010,0.771649961,1
6178023,08.06.2011,NA,NA
6178023,20.09.2012,0.642586883,2
6178023,27.08.2013,0.820943094,1
6178023,11.08.2014,0.662627737,2
6178023,16.07.2015,0.724576846,1
6178023,01.07.2016,0.691235442,1
6178014,21.03.2008,NA,NA
6178014,24.06.2010,0.40301467,3
6178014,11.06.2009,0.324398178,3
6175600,31.08.2016,0.379460347,3
6178023,09.07.2018,0.567477969,2
6178023,09.07.2019,0.690050215,1
6178014,03.05.2011,0.230086748,4
6178023,30.06.2020,NA,NA
6178014,21.06.2012,0.431549945,3
6178014,19.06.2013,0.496855071,2
6178014,12.05.2014,0.450999117,3
6178023,11.06.2021,NA,NA
6178025,12.08.2008,0.541876097,2
6178014,21.04.2015,0.222713171,4
6178025,26.06.2009,NA,NA
6178014,03.07.2018,NA,NA
6178014,27.05.2019,0.486416875,2
6178014,26.05.2020,0.235491066,4
6178025,09.06.2011,NA,NA
6178014,20.04.2021,0.498661436,2
6178025,21.09.2012,0.706216935,1
6178025,27.08.2013,0.561081337,2
6178025,02.07.2014,0.54793293,2
6175600,26.09.2018,0.625047055,2
6178025,17.07.2015,0.670342417,2
6178025,01.07.2016,0.689690698,1
6178023,12.08.2008,0.581151195,2
6178025,09.07.2018,0.496792054,2
6178042,08.06.2010,NA,NA
6178042,28.06.2011,NA,NA
6178042,14.08.2012,0.46669325,3
6178042,17.09.2013,0.403579426,3
6178025,09.07.2019,0.412245172,3
6178042,11.06.2014,NA,NA
6178025,16.07.2020,0.735336085,1
6178042,08.07.2015,0.442979013,3
6178042,07.07.2016,0.49036145,3
6178025,11.06.2021,NA,NA
6178042,01.08.2018,0.274277857,4
6178042,09.08.2019,0.621658512,2
6178042,27.07.2020,0.557151041,2
6178042,30.08.2021,0.487228423,3
6175600,03.09.2019,0.604151541,2
6178043,01.07.2008,0.376814531,3
6178042,01.07.2008,0.453355624,3
6178043,03.06.2009,0.181528049,4
6178043,07.06.2010,0.295852981,4
6178042,04.06.2009,NA,NA
6178043,28.06.2011,0.306334874,4
6178043,26.06.2013,0.093310812,5
6178043,11.06.2014,0.14191183,5
6178043,08.07.2015,0.112901649,5
6178043,20.04.2016,NA,NA
6178043,27.06.2018,0.048569737,5
6175600,04.09.2020,0.529392856,2
6178043,14.05.2019,NA,NA
6178043,09.07.2020,0.151529646,5
6178043,06.07.2021,0.396550799,3
6175600,24.08.2021,0.493884,2
6175645,05.08.2008,0.445301964,3
6175645,10.07.2009,0.555799012,2
6175645,08.09.2010,0.482359094,2
6178050,01.07.2008,0.490610797,3
6178050,03.06.2009,NA,NA
6178050,07.06.2010,NA,NA
6175645,29.06.2011,NA,NA
6178050,27.06.2011,NA,NA
6178050,13.08.2012,0.55472026,2
6178050,16.09.2013,0.456310286,3
6178050,10.06.2014,NA,NA
6178050,07.07.2015,0.514429981,2
6178050,07.07.2016,0.440625512,3
6175645,15.09.2012,0.441814043,3
6178050,31.07.2018,0.315016197,4
6178050,08.08.2019,0.399131872,3
6178050,15.06.2020,NA,NA
6178050,05.07.2021,0.249930482,4
6175645,08.08.2013,0.390964229,3
6175645,30.07.2014,0.460901489,2
6175645,28.07.2015,0.502186699,2
6179200,10.07.2018,0.576468769,2
6179200,06.05.2020,NA,NA
6175645,31.08.2016,0.521295405,2
6179500,25.07.2008,NA,NA
6175645,26.09.2018,0.754325001,1
6179500,10.07.2009,NA,NA
6179500,09.06.2010,NA,NA
6179500,13.07.2013,NA,NA
6179500,18.09.2013,NA,NA
6179500,05.08.2014,NA,NA
6179000,25.07.2008,0.729468527,1
6179500,29.07.2015,NA,NA
6179500,06.07.2016,NA,NA
6179000,07.07.2009,0.73780015,1
6179000,29.06.2010,NA,NA
6179500,27.09.2018,NA,NA
6179500,05.09.2019,NA,NA
6179000,14.06.2011,NA,NA
6179000,16.08.2012,0.733885348,1
6179000,18.09.2013,0.818779732,1
6179000,05.06.2014,NA,NA
6179500,11.09.2020,NA,NA
6179500,26.07.2021,NA,NA
6179550,24.07.2008,0.621198727,2
6179000,10.06.2015,NA,NA
6179000,08.07.2016,0.775666767,1
6179550,07.07.2009,0.697926236,1
6179550,19.06.2010,NA,NA
6179550,15.06.2011,NA,NA
6179550,17.08.2012,0.703107291,1
6179000,10.07.2018,0.681776097,1
6179000,01.08.2019,0.773979432,1
6179000,28.07.2020,0.613662927,2
6179000,03.08.2021,0.726717421,1
6179550,18.09.2013,0.771698837,1
6179550,05.06.2014,NA,NA
6179550,10.06.2015,NA,NA
6179550,06.07.2016,0.76940805,1
6179200,09.07.2008,0.443525492,3
6179200,24.06.2009,0.549455101,2
6179200,30.06.2010,0.55637008,2
6179200,15.06.2011,0.502040845,2
6179200,16.08.2012,0.570363681,2
6179550,11.07.2018,0.690438414,1
6179550,02.08.2019,0.673822109,1
6179550,28.07.2020,0.718992459,1
6179550,24.06.2021,NA,NA
6179200,18.09.2013,NA,NA
6179200,05.06.2014,0.570938717,2
6179200,10.06.2015,0.608824553,2
6179200,06.07.2016,0.425853092,3
6179615,08.07.2011,0.985153935,1
6179615,09.07.2012,0.951504841,1
6179615,07.07.2015,1,1
6179615,21.06.2016,0.998828724,1
6179615,29.07.2013,0.985717617,1
6179800,22.07.2008,0.555207833,2
6179615,02.07.2018,0.896850107,1
6179800,30.06.2009,NA,NA
6179615,19.06.2020,0.7957327,1
6179800,30.06.2010,NA,NA
6179800,15.06.2011,NA,NA
6179615,23.04.2021,NA,NA
6179800,25.09.2012,0.473663322,3
6179800,20.09.2013,0.570023512,2
6179800,12.06.2014,NA,NA
6175645,04.09.2019,0.568133584,2
6179800,10.06.2015,NA,NA
6179800,06.07.2016,0.680487336,1
6179800,10.07.2018,0.676214184,1
6175645,03.09.2020,0.525633129,2
6179800,05.09.2019,0.810487299,1
6179800,28.07.2020,0.392871977,3
6179700,11.09.2012,0.510075892,2
6179800,19.07.2021,0.46181707,3
6179700,24.07.2008,0.426026169,3
6179700,30.06.2009,NA,NA
6175645,09.08.2021,0.553430697,2
6179700,30.06.2010,NA,NA
6179700,16.06.2011,NA,NA
6179995,23.07.2008,0.368347191,3
6179995,30.06.2009,NA,NA
6179700,19.09.2013,0.610536455,2
6179995,28.06.2010,NA,NA
6179700,01.08.2014,0.566301417,2
6179995,16.06.2011,NA,NA
6179700,30.07.2015,0.522485582,2
6179995,10.09.2012,0.685881782,1
6179700,21.06.2016,NA,NA
6179995,19.09.2013,0.512160397,2
6179995,05.06.2014,NA,NA
6179700,11.07.2018,0.446620158,3
6179995,11.06.2015,NA,NA
6179700,05.09.2019,0.505154942,2
6179995,05.07.2016,0.669676428,1
6179700,03.07.2020,0.499279981,2
6179700,30.06.2021,NA,NA
6179995,11.07.2018,0.599603794,2
6179995,06.09.2019,0.60653612,2
6181150,01.07.2008,0.215395547,4
6180000,28.09.2018,NA,NA
6180000,06.09.2019,NA,NA
6180000,26.07.2021,NA,NA
6179995,29.07.2020,0.600083136,2
6179995,07.07.2021,0.684562312,1
6180000,23.07.2008,NA,NA
6180000,09.09.2010,NA,NA
6180000,30.06.2009,NA,NA
6180000,10.09.2012,NA,NA
6180000,19.09.2013,NA,NA
6180000,08.09.2014,NA,NA
6180000,29.07.2015,NA,NA
6180000,05.07.2016,NA,NA
6181910,23.07.2009,0.923094021,1
6181910,19.08.2010,0.923720244,1
6180550,02.07.2008,0.208362157,4
6180550,02.06.2009,0.223079555,4
6180550,03.06.2010,0.081954397,5
6180550,23.05.2011,NA,NA
6180550,12.09.2012,NA,NA
6180550,21.06.2013,0.54136611,2
6180550,04.06.2014,0.5234385,2
6180550,11.06.2015,0.302285448,4
6180550,12.07.2016,0.217503275,4
6180550,12.07.2018,0.319996025,4
6180550,30.07.2019,0.279370054,4
6180550,11.06.2020,0.426551551,3
6181910,08.06.2011,NA,NA
6181910,17.09.2012,0.883991755,1
6181910,30.08.2013,0.850646566,1
6181910,18.07.2014,0.837794945,1
6181910,15.07.2015,0.888488878,1
6181910,30.06.2016,NA,NA
6181910,10.07.2018,0.866870412,1
6181910,10.07.2019,0.753773681,1
6181910,15.07.2020,0.787963629,1
6181910,22.06.2021,NA,NA
6180900,10.08.2009,NA,NA
6181150,03.06.2009,NA,NA
6181150,09.06.2010,NA,NA
6181945,05.07.2010,NA,NA
6181945,21.07.2008,0.726715728,1
6181945,02.10.2009,NA,NA
6181150,15.06.2011,NA,NA
6180900,13.08.2010,NA,NA
6180900,03.08.2011,NA,NA
6180900,07.08.2012,NA,NA
6181945,10.06.2011,NA,NA
6180900,22.07.2013,NA,NA
6180900,05.08.2014,NA,NA
6181945,17.09.2012,0.833324133,1
6180900,11.08.2015,NA,NA
6180900,05.07.2016,NA,NA
6181945,27.08.2013,0.84005206,1
6180900,11.09.2018,NA,NA
6181945,15.07.2015,0.822492236,1
6180900,13.09.2019,NA,NA
6180900,10.09.2020,NA,NA
6181945,28.07.2016,0.863273918,1
6180900,20.07.2021,NA,NA
6182045,06.06.2011,0.432843271,3
6182045,29.06.2012,0.455594702,3
6181150,17.08.2012,0.239554676,4
6182045,16.07.2013,0.326208703,3
6181945,30.08.2018,0.895649634,1
6182045,09.06.2015,0.370124907,3
6181945,24.08.2020,0.840060977,1
6182045,29.06.2016,0.411817111,3
6182045,22.06.2018,0.350623869,3
6181945,30.07.2021,0.840351639,1
6182045,16.06.2020,0.474887039,2
6182045,20.04.2021,NA,NA
6181150,19.09.2013,0.289118549,4
6182050,01.08.2008,0.639438379,2
6182050,24.07.2009,0.847767468,1
6181150,04.06.2014,NA,NA
6182050,20.08.2010,0.834267409,1
6182062,11.07.2018,0.714405287,1
6182062,29.05.2019,NA,NA
6182050,07.06.2011,NA,NA
6182050,12.10.2012,NA,NA
6182062,29.06.2020,NA,NA
6182062,21.06.2021,NA,NA
6182050,31.08.2013,0.498762745,2
6182050,02.07.2014,0.731982469,1
6182050,16.07.2015,0.749205657,1
6182050,12.07.2016,0.603376362,2
6181150,10.06.2015,NA,NA
6182050,11.07.2018,0.769008838,1
6182050,09.07.2019,0.821402447,1
6182050,16.07.2020,0.727534413,1
6182050,21.06.2021,NA,NA
6181150,05.07.2016,0.291438751,4
6182062,22.08.2008,0.757811247,1
6181150,11.07.2018,0.21171978,4
6182062,05.07.2010,NA,NA
6182062,26.08.2009,0.838133087,1
6182062,09.06.2011,NA,NA
6183000,10.07.2008,0.638722113,2
6181150,02.08.2019,0.309201022,4
6183000,06.07.2009,0.785629846,1
6182062,12.10.2012,NA,NA
6183000,17.07.2009,NA,NA
6182062,30.08.2013,0.811332165,1
6182062,18.07.2014,0.783031391,1
6183000,09.07.2010,0.761216317,1
6182062,16.07.2015,0.848063425,1
6183000,15.07.2010,NA,NA
6183000,08.06.2011,NA,NA
6183000,13.09.2012,0.725047548,1
6182062,12.07.2016,0.719142137,1
6183500,11.07.2008,0.702613978,1
6183000,02.09.2013,0.775165673,1
6183000,02.07.2014,0.704921736,1
6183000,02.06.2015,NA,NA
6183500,07.07.2009,0.685171265,1
6183500,16.07.2009,NA,NA
6183500,20.07.2010,0.7615956,1
6183500,06.08.2010,NA,NA
6183000,20.06.2016,NA,NA
6183000,12.07.2018,0.766734677,1
6183000,26.06.2019,NA,NA
6183000,06.07.2020,0.717551843,1
6183500,02.08.2011,0.383674992,3
6183500,08.08.2012,0.476350157,3
6183500,24.07.2013,0.726924277,1
6183500,06.08.2014,0.561255829,2
6183500,12.08.2015,0.571345008,2
6183000,23.07.2021,0.735482278,1
6183500,06.07.2016,0.74220144,1
6183500,12.09.2018,0.46080361,3
6183500,12.09.2019,0.671150824,1
6184000,11.08.2009,0.57682096,2
6183500,09.09.2020,0.471235991,3
