"Site ID","Sampling date","eqr","eqc"
"SH_120261","13.4.2012",0.666,2
"SH_120261","15.3.2017",0.501,3
"SH_120261","16.4.2013",0.57,3
"SH_120261","25.3.2020",0.538,3
"SH_120261","8.4.2009",0.337,4
"SH_120261","8.4.2011",0.523,3
"SH_121151","15.4.2011",0.67,2
"SH_121151","16.4.2012",0.466,3
"SH_121151","22.4.2013",0.556,3
"SH_121151","24.3.2017",0.751,2
"SH_121151","6.4.2009",0.551,3
"SH_121151","8.4.2020",0.715,2
"SH_121534","15.4.2011",0.822,1
"SH_121534","16.4.2012",0.755,2
"SH_121534","20.4.2020",0.712,2
"SH_121534","22.4.2013",0.776,2
"SH_121534","6.4.2009",0.629,2
"SH_121535","15.4.2009",0.538,3
"SH_121535","15.4.2011",0.777,2
"SH_121535","16.4.2012",0.733,2
"SH_121535","20.4.2020",0.701,2
"SH_121535","22.4.2013",0.729,2
"SH_121536","14.4.2011",0.727,2
"SH_121536","15.4.2009",0.502,3
"SH_121536","16.4.2012",0.784,2
"SH_121536","21.4.2020",0.739,2
"SH_121536","22.4.2013",0.718,2
"SH_121537","14.4.2011",0.771,2
"SH_121537","16.4.2012",0.702,2
"SH_121537","20.4.2020",0.596,3
"SH_121537","22.4.2013",0.639,2
"SH_121537","25.4.2009",0.704,2
"SH_121541","13.4.2012",0.619,2
"SH_121541","16.4.2013",0.468,3
"SH_121541","25.3.2020",0.441,3
"SH_121541","8.4.2009",0.282,4
"SH_121541","8.4.2011",0.416,3
"SH_121543","13.4.2012",0.652,2
"SH_121543","16.4.2013",0.46,3
"SH_121543","25.3.2020",0.713,2
"SH_121543","8.4.2009",0.27,4
"SH_121543","8.4.2011",0.641,2
"SH_123224","12.4.2013",0.576,3
"SH_123224","14.4.2009",0.339,4
"SH_123224","18.4.2019",0.802,1
"SH_123224","20.4.2011",0.372,4
"SH_123224","24.3.2020",0.431,3
"SH_123224","28.4.2010",0.517,3
"SH_123224","29.4.2016",0.579,3
"SH_123276","14.4.2009",0.731,2
"SH_123276","20.4.2011",0.593,3
"SH_123276","24.3.2020",0.357,4
"SH_123276","28.4.2010",0.58,3
"SH_123276","28.4.2016",0.684,2
"SH_123702","12.4.2019",0.82,1
"SH_123702","14.4.2009",0.783,2
"SH_123702","20.4.2011",0.583,3
"SH_123702","28.4.2010",0.472,3
"SH_123702","29.4.2016",0.692,2
"SH_123702","29.4.2020",0.79,2
"SH_123704","12.4.2013",0.545,3
"SH_123704","14.4.2009",0.602,2
"SH_123704","20.4.2011",0.603,2
"SH_123704","24.3.2020",0.686,2
"SH_123704","28.4.2010",0.532,3
"SH_123704","29.4.2016",0.635,2
"SH_126559","1.6.2018",0.818,1
"SH_126559","14.6.2011",0.474,3
"SH_126559","17.6.2010",0.749,2
"SH_126559","19.6.2012",0.567,3
"SH_126559","19.6.2021",0.48,3
"SH_126559","20.6.2012",0.587,3
"SH_126559","26.6.2011",0.694,2
"SH_126559","26.6.2013",0.776,2
"SH_126559","26.6.2017",0.58,3
"SH_126559","28.6.2010",0.712,2
"SH_126559","29.6.2015",0.549,3
"SH_126559","29.6.2020",0.696,2
"SH_126559","3.5.2013",0.824,1
"SH_126559","3.7.2019",0.591,3
"SH_126559","7.6.2016",0.46,3
"SH_126559","9.5.2009",0.763,2
"SH_126616","14.6.2011",0.716,2
"SH_126616","20.6.2012",0.464,3
"SH_126616","26.6.2013",0.677,2
"SH_126616","28.6.2010",0.556,3
"SH_126616","29.6.2020",0.748,2
"SH_126914","10.4.2009",0.21,4
"SH_126914","12.3.2012",0.372,4
"SH_126914","15.3.2018",0.39,4
"SH_126914","20.3.2015",0.137,5
"SH_126914","22.4.2009",0.255,4
"SH_126914","24.4.2013",0.108,5
"SH_126914","25.3.2021",0.103,5
"SH_126914","25.4.2012",0.289,4
"SH_126914","9.4.2011",0.285,4
"SH_127134","1.6.2018",0.6,3
"SH_127134","14.6.2011",0.654,2
"SH_127134","20.6.2012",0.363,4
"SH_127134","25.6.2020",0.645,2
"SH_127134","28.6.2010",0.546,3
"SH_127134","29.6.2015",0.643,2
