Site ID,Sampling date,eqr,eqc
100356767,03.05.2016,0.363266338,4
100356767,12.05.2009,0.430138611,3
100356767,15.05.2017,0.34416139,4
100356767,16.04.2015,0.365914153,4
100356767,18.06.2013,0.332907325,4
100356767,18.06.2014,0.45485889,3
100356767,19.06.2007,0.182655981,5
100356767,20.05.2008,0.043484337,5
100356767,24.04.2012,0.009578154,5
100356767,28.06.2011,0.229248499,4
101178151,01.10.2015,0.379418007,4
101178151,03.10.2013,0.321558333,4
101178151,10.10.2014,0.433009657,3
101178151,12.10.2012,0.315588889,4
101178151,17.08.2007,0.548874673,3
101178151,19.09.2008,0.356966971,4
101178151,22.09.2009,0.445137871,3
101178151,27.10.2011,0.186588588,5
101178151,28.09.2006,0.422953234,3
101178151,29.10.2010,0.32372258,4
101178151,31.08.2016,0.372699294,4
101178151,31.08.2017,0.218276143,4
101178162,01.09.2016,0.400148318,3
101178162,01.10.2015,0.436878431,3
101178162,02.10.2013,0.576226912,3
101178162,08.10.2012,0.479533997,3
101178162,10.10.2014,0.440647238,3
101178162,16.10.2007,0.411658468,3
101178162,18.10.2005,0.469292188,3
101178162,19.09.2008,0.497185067,3
101178162,22.08.2017,0.404012034,3
101178162,22.09.2009,0.470756533,3
101178162,22.10.2010,0.227318625,4
101178162,27.10.2011,0.451114846,3
101178162,28.09.2006,0.516771695,3
101178243,09.06.2005,0.616945272,2
101178243,10.05.2012,0.47679817,3
101178243,11.06.2015,0.410306082,3
101178243,12.04.2011,0.332044331,4
101178243,17.04.2014,0.556495239,3
101178243,17.05.2007,0.536350653,3
101178243,21.04.2016,0.416853313,3
101178243,22.04.2008,0.561661009,3
101178243,26.05.2009,0.596292215,3
101178243,27.04.2010,0.526313462,3
101178243,27.06.2006,0.545359419,3
101178243,31.05.2017,0.341469835,4
101178254,03.10.2013,0.307685978,4
101178254,04.10.2005,0.204545455,4
101178254,05.09.2008,0.31487368,4
101178254,05.10.2015,0.338531815,4
101178254,12.10.2012,0.38374934,4
101178254,14.10.2014,0.405350041,3
101178254,16.10.2007,0.223529079,4
101178254,22.09.2009,0.313490516,4
101178254,24.09.2010,0.207819024,4
101178254,27.10.2011,0.281230733,4
101178254,28.09.2006,0.323922377,4
101178254,30.08.2016,0.318623826,4
101178254,31.08.2017,0.333175735,4
101178265,10.05.2012,0.864586952,1
101178265,10.05.2017,0.909555952,1
101178265,11.06.2008,0.85226118,1
101178265,12.04.2011,0.635581961,2
101178265,16.04.2014,0.78438011,2
101178265,18.04.2016,0.701177971,2
101178265,19.05.2005,0.82803121,1
101178265,21.04.2015,0.515962367,3
101178265,22.05.2007,0.748658346,2
101178265,25.05.2006,0.894144356,1
101178265,27.04.2009,0.729509074,2
101178265,27.04.2010,0.796663638,2
101178265,29.04.2013,0.724357333,2
101178276,01.04.2008,0.409119104,3
101178276,05.05.2014,0.57206747,3
101178276,07.04.2009,0.193900047,5
101178276,11.05.2010,0.25126845,4
101178276,11.05.2011,0.421246169,3
101178276,12.04.2016,0.751256151,2
101178276,18.04.2017,0.636214178,2
101178276,20.04.2005,0.41201986,3
101178276,22.05.2006,0.403628739,3
101178276,23.04.2013,0.697102879,2
101178276,24.04.2012,0.337680411,4
101178276,24.04.2015,0.519745445,3
101178276,26.06.2007,0.434608247,3
101178313,04.05.2016,0.933128038,1
101178313,05.05.2017,0.956099825,1
101178313,05.07.2010,0.670559931,2
101178313,07.05.2014,0.874063758,1
101178313,07.06.2007,0.582567313,3
101178313,08.05.2008,0.552321107,3
101178313,16.05.2013,0.848542755,1
101178313,25.05.2011,0.76668522,2
101178313,28.07.2015,0.80816131,1
101178324,07.10.2007,0.817657324,1
101178324,12.09.2008,0.791858885,2
101178324,12.09.2013,0.768693056,2
101178324,15.09.2015,0.82283091,1
101178324,18.08.2011,0.745487731,2
101178324,19.09.2016,0.843334253,1
101178324,20.08.2010,0.592463166,3
101178324,26.08.2014,0.78108676,2
101178324,27.10.2009,0.271077892,4
101178324,30.08.2012,0.931708889,1
101178357,09.04.2014,0.77200083,2
101178357,18.04.2011,0.528873834,3
101178357,18.06.2009,0.662585082,2
101178357,20.04.2016,0.616975659,2
101178357,23.06.2005,0.594061339,3
101178357,25.04.2017,0.846301934,1
101178357,29.04.2010,0.721833917,2
101178357,29.04.2015,0.730687826,2
101178357,29.06.2006,0.630528333,2
101178357,29.06.2007,0.690201803,2
101178357,30.04.2008,0.665097959,2
