"country","prov","origin","dataset.id","group","org.site","unique.id","river","latitude","longitude","st.yr","ed.yr","yr.ln","yr.num","distance"
"Germany","Landesamt für Umweltschutz (Sachsen-Anhalt) (LAU)","new data call","GER_073_MZB_LO",1,"ST_410002","GER_073_MZB_LO_56","Elbe",51.9317717950605,11.9529909147918,2008,2019,12,8,213.931683335862
"Germany","Landesamt für Umweltschutz (Sachsen-Anhalt) (LAU)","new data call","GER_073_MZB_LO",3,"ST_410020","GER_073_MZB_LO_57","Elbe",52.0645570828003,11.6803593278983,2006,2019,14,10,0
"Germany","Landesamt für Umweltschutz (Sachsen-Anhalt) (LAU)","new data call","GER_073_MZB_LO",3,"ST_410021","GER_073_MZB_LO_58","Elbe",52.0649048463425,11.6832546930507,2008,2019,12,8,195.386770747943
"Germany","Landesamt für Umweltschutz (Sachsen-Anhalt) (LAU)","new data call","GER_073_MZB_LO",5,"ST_410060","GER_073_MZB_LO_59","Elbe",52.7835352371614,12.0301862221152,2006,2019,14,8,0
"Germany","Landesamt für Umweltschutz (Sachsen-Anhalt) (LAU)","new data call","GER_073_MZB_LO",5,"ST_410061","GER_073_MZB_LO_60","Elbe",52.7841858153452,12.0346367302095,2006,2019,14,8,298.443917058438
"Germany","Landesamt für Umweltschutz (Sachsen-Anhalt) (LAU)","new data call","GER_073_MZB_LO",7,"ST_410100","GER_073_MZB_LO_62","Bode",51.7175808982985,10.9703942353041,2006,2018,13,9,0
"Germany","Landesamt für Umweltschutz (Sachsen-Anhalt) (LAU)","new data call","GER_073_MZB_LO",7,"ST_411371","GER_073_MZB_LO_89","Luppbode",51.7137059677574,10.9730197195473,2008,2018,11,8,451.73351574308
"Germany","Landesamt für Umweltschutz (Sachsen-Anhalt) (LAU)","new data call","GER_073_MZB_LO",9,"ST_417520","GER_073_MZB_LO_117","Kuhgraben",52.6327657217864,11.8780308367892,2008,2019,12,5,0
"Germany","Landesamt für Umweltschutz (Sachsen-Anhalt) (LAU)","new data call","GER_073_MZB_LO",9,"ST_417540","GER_073_MZB_LO_119","Neuer Flottgraben",52.6237609164849,11.8799961788261,2008,2018,11,5,976.57663133899
"Germany","Landesamt für Umweltschutz (Sachsen-Anhalt) (LAU)","new data call","GER_073_MZB_LO",11,"ST_418022","GER_073_MZB_LO_131","Milde",52.53239696608,11.3833931145495,2006,2018,13,5,0
"Germany","Landesamt für Umweltschutz (Sachsen-Anhalt) (LAU)","new data call","GER_073_MZB_LO",11,"ST_418080","GER_073_MZB_LO_134","Rottgraben (Milde)",52.5238285358924,11.3873518155872,2006,2019,14,6,956.966097130875
"Germany","Landesamt für Umweltschutz (Sachsen-Anhalt) (LAU)","new data call","GER_073_MZB_LO",12,"ST_418025","GER_073_MZB_LO_132","Milde",52.664868904618,11.456428110031,2006,2018,13,5,0
"Germany","Landesamt für Umweltschutz (Sachsen-Anhalt) (LAU)","new data call","GER_073_MZB_LO",12,"ST_418110","GER_073_MZB_LO_136","Secantsgraben (Milde)",52.6583571885174,11.4547615153713,2008,2018,11,5,708.495949817821
"Italy","Alberto Scotti","first call; data Ellen used","ITA_024_MZB_LO",1,"Saldur_1","ITA_024_MZB_LO_1","Rio Saldura / Saldurbach",46.7435,10.7013,2010,2017,8,8,0
"Italy","Alberto Scotti","first call; data Ellen used","ITA_024_MZB_LO",1,"Saldur_2","ITA_024_MZB_LO_2","Rio Saldura / Saldurbach",46.7424,10.6996,2010,2017,8,8,172.705928607005
"Spain","Jose Barquin Ortiz","first call; data Ellen used","ESP_036_MZB_LO",1,"1","ESP_036_MZB_LO_1","Cares",43.150987,-4.92174,2012,2024,13,13,0
"Spain","Jose Barquin Ortiz","first call; data Ellen used","ESP_036_MZB_LO",1,"2","ESP_036_MZB_LO_2","Arenal",43.146195,-4.911432,2012,2024,13,13,967.327561105965
"Sweden","Lenka Kuglerová","first call; data Ellen used","SWE_039_MZB_LO",1,"79","SWE_039_MZB_LO_33","Kvarnån",63.4333137471389,16.529157409833,2011,2019,9,9,0
"Sweden","Lenka Kuglerová","first call; data Ellen used","SWE_039_MZB_LO",1,"80","SWE_039_MZB_LO_34","Kvarnån",63.436325555002,16.5186132715029,1997,2019,23,23,619.411897405751
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",1,"CH_014_LU","CHE_075_MZB_LO_6","Reuss",47.0642675964268,8.28528298624094,2012,2019,8,3,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",1,"CH_093_LU","CHE_075_MZB_LO_64","Kleine Emme",47.0670003917782,8.28431240942808,2012,2019,8,2,302.518722574007
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",1,"CH_093b_LU","CHE_075_MZB_LO_65","Kleine Emme",47.0702262152678,8.27743795213001,2015,2015,1,1,862.210832653634
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",2,"CH_015_VS","CHE_075_MZB_LO_7","Rhône",46.309343306077,7.95302829607667,2012,2019,8,3,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",2,"CH_910_VS","CHE_075_MZB_LO_119","Canal de Brig",46.3070579994666,7.95311053024735,2022,2022,1,1,246.115805424365
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",3,"CH_033_AG","CHE_075_MZB_LO_20","Wyna",47.3712628943842,8.08832343305998,2012,2019,8,3,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",3,"CH_039_AG","CHE_075_MZB_LO_24","Suhre",47.3771634790066,8.08348271846708,2012,2019,8,3,726.482182914462
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",7,"CH_115_AI","CHE_075_MZB_LO_76","Sitter",47.323333683911,9.42326458445377,2011,2019,9,6,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",7,"Spez_008_AI","CHE_075_MZB_LO_148","Rödelbach",47.3258242288607,9.42284117181263,2018,2018,1,1,269.64707928091
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",8,"CH_116_LU","CHE_075_MZB_LO_77","Ron",47.1714166334764,8.28098929266335,2012,2019,8,3,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",8,"CH_154_LU","CHE_075_MZB_LO_110","Ron Hochdorf",47.1648505281963,8.28337874690521,2019,2022,4,2,727.720831069688
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",8,"CH_SPEZ_510_LU","CHE_075_MZB_LO_125","Ron",47.1772271116771,8.27736050340264,2023,2023,1,1,679.325471733032
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",9,"CH_119_NE","CHE_075_MZB_LO_78","Seyon",47.0138655613571,6.90644747535213,2012,2019,8,3,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",9,"CH_903_NE","CHE_075_MZB_LO_113","Sorge",47.0158862648525,6.90769005532861,2020,2022,3,3,235.835480190353
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",9,"Spez_053_NE","CHE_075_MZB_LO_199","Sorge",47.0187987028113,6.89571836661761,2018,2019,2,2,951.238896613906
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",10,"CH_126_VD","CHE_075_MZB_LO_80","Mentue",46.7770327821065,6.72358263899724,2012,2019,8,3,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",10,"CH_150_VD","CHE_075_MZB_LO_106","Ruisseau Gi",46.780359311285,6.72040880593092,2019,2022,4,4,427.996950258327
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",11,"CH_136_AG","CHE_075_MZB_LO_90","Küntenerbach",47.3851836453148,8.32552875141737,2019,2022,4,4,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",11,"Spez_005_AG","CHE_075_MZB_LO_144","Küntenerbach",47.3860846861222,8.32649731773342,2018,2018,1,1,119.979762604814
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",12,"CH_138_BE","CHE_075_MZB_LO_92","Chrümmlisbach",47.1173623188208,7.51945071980183,2019,2020,2,2,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",12,"CH_138_BE_","CHE_075_MZB_LO_93","Chrümlisbach",47.1233863566541,7.50968149618398,2022,2022,1,1,966.681255968768
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",12,"CH_138_BE_bis","CHE_075_MZB_LO_94","Chrümlisbach",47.1182718582464,7.51793672988991,2021,2021,1,1,148.095246700895
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",12,"Spez_015_BE","CHE_075_MZB_LO_156","Chrümmelisbach",47.1215143241455,7.51143166853998,2017,2017,1,1,739.05175011768
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",15,"CH_140_FR","CHE_075_MZB_LO_96","Bainoz",46.8061186339931,6.81791835695448,2019,2022,4,4,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",15,"Spez_027_FR","CHE_075_MZB_LO_168","Bainoz",46.8016305833865,6.81147242797084,2017,2017,1,1,678.277421530779
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",16,"CH_141_JU","CHE_075_MZB_LO_97","Erveratte",47.4152123359452,7.17793363522413,2019,2022,4,2,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",16,"CH_141_JU_bis","CHE_075_MZB_LO_98","Erveratte",47.4151636939521,7.18030571972539,2019,2021,3,3,173.235164371289
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",16,"Spez_044_JU_ER_03_","CHE_075_MZB_LO_188","Ervaratte",47.4151636939521,7.18030571972539,2018,2018,1,1,173.235164371289
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",18,"CH_143_SG","CHE_075_MZB_LO_99","Zapfenbach",47.3882016123391,9.62141847175342,2019,2022,4,4,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",18,"CH_144_SG","CHE_075_MZB_LO_100","Mittlerer Seegraben",47.3892658287731,9.61890491975775,2019,2022,4,4,216.335124319421
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",18,"Spez_058_SG","CHE_075_MZB_LO_206","Mittlerer Seegraben",47.3892658287731,9.61890491975775,2018,2018,1,1,216.335124319421
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",19,"CH_144_SG","CHE_075_MZB_LO_100","Mittlerer Seegraben",47.3892658287731,9.61890491975775,2019,2022,4,4,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",19,"CH_143_SG","CHE_075_MZB_LO_99","Zapfenbach",47.3882016123391,9.62141847175342,2019,2022,4,4,216.335124319421
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",19,"Spez_057_SG","CHE_075_MZB_LO_205","Zapfenbach",47.3882016123391,9.62141847175342,2018,2018,1,1,216.335124319421
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",20,"CH_147_TG","CHE_075_MZB_LO_103","Eschelisbach",47.6059720236965,9.30454785670808,2019,2022,4,4,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",20,"Spez_070_TG","CHE_075_MZB_LO_219","Eschelisbach",47.6048097803627,9.3029772871437,2015,2015,1,1,169.3010683473
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",22,"CH_152_VS","CHE_075_MZB_LO_108","Canal D'Uvrier",46.2463860950232,7.4062350499045,2019,2022,4,4,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",22,"Spez_088_VS","CHE_075_MZB_LO_240","Canal D'Uvrier",46.2477246417156,7.40047718300419,2018,2018,1,1,453.607729345518
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",26,"CH_SPEZ_506_TI","CHE_075_MZB_LO_121","Scairolo",45.9562825917767,8.91698680128894,2023,2023,1,1,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",26,"CH_SPEZ_507_TI","CHE_075_MZB_LO_122","Scairolo",45.9521431614116,8.90881347886563,2023,2023,1,1,758.816058583109
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",29,"SO_VER_01","CHE_075_MZB_LO_135","Verenabach",47.2286098909697,7.53131781055971,2019,2019,1,1,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",29,"SO_VER_02","CHE_075_MZB_LO_136","Verenabach",47.2260817430173,7.53211885035921,2019,2019,1,1,278.192616707092
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",29,"SO_VER_03","CHE_075_MZB_LO_137","Verenabach",47.2249921803405,7.53359572185252,2019,2019,1,1,423.410435141102
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",38,"Spez_056_OW","CHE_075_MZB_LO_202","Rütibach",46.850735053533,8.18191775700963,2019,2019,1,1,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",38,"Spez_056_OW_010","CHE_075_MZB_LO_203","Ruetibach",46.851993527045,8.17789648806516,2017,2017,1,1,326.26957145059
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",39,"Spez_056_OW_010","CHE_075_MZB_LO_203","Ruetibach",46.851993527045,8.17789648806516,2017,2017,1,1,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",39,"Spez_056_OW","CHE_075_MZB_LO_202","Rütibach",46.850735053533,8.18191775700963,2019,2019,1,1,326.26957145059
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",39,"Spez_056_OW_311","CHE_075_MZB_LO_204","Rütibach",46.850735053533,8.18191775700963,2018,2018,1,1,326.26957145059
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",41,"Spez_057_SG","CHE_075_MZB_LO_205","Zapfenbach",47.3882016123391,9.62141847175342,2018,2018,1,1,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",41,"CH_144_SG","CHE_075_MZB_LO_100","Mittlerer Seegraben",47.3892658287731,9.61890491975775,2019,2022,4,4,216.335124319421
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",41,"Spez_058_SG","CHE_075_MZB_LO_206","Mittlerer Seegraben",47.3892658287731,9.61890491975775,2018,2018,1,1,216.335124319421
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",42,"Spez_058_SG","CHE_075_MZB_LO_206","Mittlerer Seegraben",47.3892658287731,9.61890491975775,2018,2018,1,1,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",42,"CH_143_SG","CHE_075_MZB_LO_99","Zapfenbach",47.3882016123391,9.62141847175342,2019,2022,4,4,216.335124319421
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",42,"Spez_057_SG","CHE_075_MZB_LO_205","Zapfenbach",47.3882016123391,9.62141847175342,2018,2018,1,1,216.335124319421
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",45,"VD_CAR_BRE_0736","CHE_075_MZB_LO_254","Carrouge",46.5713672678029,6.77842551560494,2019,2019,1,1,0
"Switzerland","Maxime Chevre","new data call","CHE_075_MZB_LO",45,"VD_PAR_BRO_0711","CHE_075_MZB_LO_257","Parimbot",46.5654973196825,6.78698806767636,2019,2019,1,1,896.181219947904
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",1,"1","CHE_076_MZB_LO_1","Grond",46.7292538603,10.126757835,2001,2022,22,22,0
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",1,"3","CHE_076_MZB_LO_3","Mezza-Gluna",46.7292682892,10.1307247637,2001,2022,22,22,293.541219581152
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",1,"4","CHE_076_MZB_LO_4","Immez",46.7279272478,10.1311028504,2001,2022,22,22,351.78744939354
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",1,"5","CHE_076_MZB_LO_5","Sura",46.7251800148,10.1262275256,2001,2022,22,22,440.14974309088
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",1,"6","CHE_076_MZB_LO_6","Sura",46.7263927124,10.1282382454,2001,2022,22,22,326.802926314975
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",1,"7","CHE_076_MZB_LO_7","Sura",46.7262966296,10.1311654076,2001,2022,22,22,455.685170800876
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",1,"8","CHE_076_MZB_LO_8","Immez",46.7269669852,10.1325078081,2001,2022,22,22,491.529096573962
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",1,"9","CHE_076_MZB_LO_9","Immez",46.7279061578,10.1346621394,2001,2022,22,22,602.607682695608
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",1,"10","CHE_076_MZB_LO_10","Zeznina",46.7316567139,10.1366823439,2001,2022,22,22,778.551493499555
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",2,"2","CHE_076_MZB_LO_2","Mezza-Gluna",46.7299353673,10.1276295696,2001,2022,22,22,0
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",2,"3","CHE_076_MZB_LO_3","Mezza-Gluna",46.7292682892,10.1307247637,2001,2022,22,22,240.017161915725
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",2,"4","CHE_076_MZB_LO_4","Immez",46.7279272478,10.1311028504,2001,2022,22,22,335.787269962952
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",2,"5","CHE_076_MZB_LO_5","Sura",46.7251800148,10.1262275256,2001,2022,22,22,522.146562627823
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",2,"6","CHE_076_MZB_LO_6","Sura",46.7263927124,10.1282382454,2001,2022,22,22,383.88516865835
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",2,"7","CHE_076_MZB_LO_7","Sura",46.7262966296,10.1311654076,2001,2022,22,22,470.943054999072
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",2,"8","CHE_076_MZB_LO_8","Immez",46.7269669852,10.1325078081,2001,2022,22,22,482.019068114586
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",2,"9","CHE_076_MZB_LO_9","Immez",46.7279061578,10.1346621394,2001,2022,22,22,564.345776605492
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",2,"10","CHE_076_MZB_LO_10","Zeznina",46.7316567139,10.1366823439,2001,2022,22,22,694.990153984346
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",3,"3","CHE_076_MZB_LO_3","Mezza-Gluna",46.7292682892,10.1307247637,2001,2022,22,22,0
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",3,"1","CHE_076_MZB_LO_1","Grond",46.7292538603,10.126757835,2001,2022,22,22,293.541219581152
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",3,"2","CHE_076_MZB_LO_2","Mezza-Gluna",46.7299353673,10.1276295696,2001,2022,22,22,240.017161915725
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",3,"4","CHE_076_MZB_LO_4","Immez",46.7279272478,10.1311028504,2001,2022,22,22,146.999582707639
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",3,"5","CHE_076_MZB_LO_5","Sura",46.7251800148,10.1262275256,2001,2022,22,22,551.639092230117
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",3,"6","CHE_076_MZB_LO_6","Sura",46.7263927124,10.1282382454,2001,2022,22,22,360.018338242242
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",3,"7","CHE_076_MZB_LO_7","Sura",46.7262966296,10.1311654076,2001,2022,22,22,321.445737695122
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",3,"8","CHE_076_MZB_LO_8","Immez",46.7269669852,10.1325078081,2001,2022,22,22,280.603804637706
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",3,"9","CHE_076_MZB_LO_9","Immez",46.7279061578,10.1346621394,2001,2022,22,22,326.149660440335
"Switzerland","Christopher Robinson","new data call","CHE_076_MZB_LO",3,"10","CHE_076_MZB_LO_10","Zeznina",46.7316567139,10.1366823439,2001,2022,22,22,510.283880021457
